onet_code,Title,xi,chi,L0,L_eq,dL,D_o,dW_bundle,W_o
33-2011.00,Firefighters,3.4454849040622206,0.1068982947598956,0.0017404753032480007,0.0019410898676892553,0.0002006145644412546,0.14821126535002435,-5.469760764349406,14.600666682396385
33-2021.00,Fire Inspectors and Investigators,1.100718864459857,0.2482084237467347,7.834511287047997e-05,3.8737200197471216e-05,-3.960791267300875e-05,0.580460466486341,-25.88929598263853,16.18715439696606
33-2022.00,Forest Fire Inspectors and Prevention Specialists,1.689979610107864,0.0335684393062439,1.2524183536337291e-05,9.947690895291085e-06,-2.576492641046206e-06,0.32925374071233315,-12.721331750733723,22.388051584592013
33-3011.00,Bailiffs,5.0642597662740885,0.3922699895578678,8.772445736905856e-05,0.00010378270489497262,1.605824752591406e-05,0.008253989403307032,-0.12675987618354995,21.18306338082815
33-3012.00,Correctional Officers and Jailers,5.195624609733253,0.2919025570354377,0.0019388760257002867,0.0023960393581386914,0.0004571633324384047,0.08367226479914193,-3.057891109789608,14.005557775997906
33-3021.00,Detectives and Criminal Investigators,0.3102949639951508,0.199099657426895,0.0005888573166666428,0.00036576065541948097,-0.00022309666124716184,0.46645116154740995,-20.12151616232562,13.331916344552852
33-3021.02,Police Identification and Records Officers,0.441420350094098,0.1055232927788373,0.0005888573166666428,0.000527952451479152,-6.090486518749085e-05,0.3652270338459324,-14.720508192303672,14.713606449621857
33-3021.06,Intelligence Analysts,0.9095027065114484,0.3677490257861568,0.0005888573166666428,0.0001426674447336005,-0.0004461898719330423,0.8437025426212834,-39.23209146504291,8.496705055407185
33-3031.00,Fish and Game Wardens,0.2790353255960227,0.2448863943620351,3.470357464474078e-05,1.758529045383448e-05,-1.7118284190906296e-05,0.49040678955992956,-22.331489363442845,15.816798877792733
33-3041.00,Parking Enforcement Workers,4.545071777214222,0.2162613587331177,4.093808010556066e-05,4.721559065232375e-05,6.277510546763091e-06,0.03588541395000218,-1.0072263840266256,23.924351628151843
33-3051.00,Police and Sheriff's Patrol Officers,5.903111436168631,0.2150775894009764,0.0035658612605154864,0.003461633873970293,-0.00010422738654519356,0.30882870527601763,-12.8290254037573,9.512430190897675
33-3051.04,Customs and Border Protection Officers,0.2830288516758523,0.1171656695298026,0.0035658612605154864,0.0035556351129948875,-1.0226147520598933e-05,0.3778797157964916,-14.457440021168177,7.1728910810787445
33-3052.00,Transit and Railroad Police,0.3293608005042068,0.1270180925989579,1.3020737068614981e-05,8.846886026529788e-06,-4.173851042085193e-06,0.39221099198279763,-16.869357578037842,34.49885010080532
33-9011.00,Animal Control Workers,5.655813360176913,0.248384066235094,6.400023304912448e-05,5.947689432868254e-05,-4.523338720441944e-06,0.25430450111639535,-9.76630520628592,14.414519454409954
33-9021.00,Private Detectives and Investigators,0.6623308908559814,0.2627111469337741,0.00019089724685342302,7.612421254358286e-05,-0.00011477303430984016,0.7380938767293076,-32.11931469888845,8.227434488125152
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.805585441498137,0.2154920811993843,5.88140072675575e-05,3.198583145022299e-05,-2.682817581733451e-05,0.61617073044439,-25.180128379571634,12.96540487994285
33-9032.00,Security Guards,4.586766371653868,0.1507286371080607,0.006636934512423604,0.008699996562916099,0.002063062050492495,0.047264080569432085,-1.393852205982231,8.05502692396834
33-9091.00,Crossing Guards and Flaggers,5.113158439906757,0.2034351889568687,0.0005008569962240966,0.0005986532722922428,9.779627606814614e-05,0.08236300086779641,-2.903649215613362,14.723835236368346
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",5.842537507804879,0.1103564678026104,0.0006817128272025708,0.0007440524353341401,6.233960813156931e-05,0.21986268005397147,-7.771397417203207,14.992733241343421
33-9093.00,Transportation Security Screeners,4.193890399919631,0.1192133434776953,0.0002645526874746137,0.00032095812304165216,5.640543556703848e-05,0.05862152593015272,-1.7270003522338562,22.52443091128121
33-9099.02,Retail Loss Prevention Specialists,0.6179749362031001,0.2360998048936476,0.0004551740712545491,0.00023785687212815655,-0.00021731719912639256,0.5786669738981801,-25.40528598068385,16.465570258208647
35-1011.00,Chefs and Head Cooks,5.643120258091473,0.0752793309733269,0.0009510103595411713,0.0009965452188624457,4.5534859321274363e-05,0.19199988362768733,-7.384205661801054,15.501401465100324
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,5.141237872013504,0.1883954965899209,0.0064912788096221485,0.00734040563549861,0.0008491268258764614,0.16615568305541523,-7.622588290275479,9.033575081264328
35-2011.00,"Cooks, Fast Food",4.239471702632358,0.4037960258659255,0.0037158204272633487,0.00478674666485011,0.0010709262375867609,0.010147192042446457,-0.2559282022372307,8.699297295133022
35-2012.00,"Cooks, Institution and Cafeteria",4.461263964587485,0.2084710347866305,0.0024035397866828093,0.0029850241382580736,0.0005814843515752643,0.08110122189632211,-2.8187298718364207,10.886868511910883
35-2013.00,"Cooks, Private Household",5.010053023166474,0.337776288543529,4.082773487616561e-06,4.9288818481453514e-06,8.4610836052879e-07,0.02795355739657736,-0.6812434766332731,18.674227116209256
35-2014.00,"Cooks, Restaurant",4.246994159081347,0.2407633179210899,0.007792304236804394,0.01005135114251597,0.002259046905711576,0.03854722810968725,-1.402804913077754,7.707135944399031
35-2015.00,"Cooks, Short Order",4.360362733704395,0.5062983601472341,0.0006972163319325742,0.0008722357311289144,0.00017501939919634026,2.4174330522922568e-05,0.1047629453799337,13.616149576522398
35-2021.00,Food Preparation Workers,4.300785164844014,0.4442796147257701,0.004853038361408654,0.006246128025016945,0.0013930896636082908,0.0019828139122500415,0.012290403067422885,9.954898456310726
35-3011.00,Bartenders,4.61238095375224,0.4159129284582378,0.003923545321599516,0.005063579168909025,0.0011400338473095094,0.014892775838128681,-0.3236855453482599,9.383824285687778
35-3023.00,Fast Food and Counter Workers,4.525088872822339,0.5141403711329995,0.020284653174461216,0.026800079787399296,0.00651542661293808,0.0012005449307461139,0.04439199672490863,5.598652143572951
35-3023.01,Baristas,4.406239392925931,0.4128264774347699,0.020284653174461216,0.02684737621609804,0.006562723041636825,0.001684550535107647,0.0650474689727452,5.6451236931421285
35-3031.00,Waiters and Waitresses,4.741102305080213,0.4865975781686811,0.012346803580084761,0.016244827307709986,0.0038980237276252244,0.008332090314626823,-0.1538543828182452,6.738446413034831
35-3041.00,"Food Servers, Nonrestaurant",4.475132150519918,0.4178934932457244,0.0014777433120584053,0.0018017249859744147,0.00032398167391600946,0.05185801945633974,-1.8563386130157626,10.345769768912675
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,4.391810501849145,0.5869536979096984,0.0026669890218634727,0.0033880747658839652,0.0007210857440204926,6.424730061428519e-06,0.07390232322376913,10.690697816236918
35-9021.00,Dishwashers,4.162871592340676,0.5369042641359889,0.002559678286276794,0.0032851086196584913,0.0007254303333816972,2.778467313436727e-05,0.051539504922032124,8.919844014583235
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5.042977610724176,0.5033045048558099,0.002344946469874042,0.003032440427045609,0.0006874939571715668,0.008494699818991648,-0.1733810716320737,12.185701039990947
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,5.411809011336032,0.1375097391889803,0.0009441137827039812,0.0009940683949999983,4.9954612296017114e-05,0.18911039843400115,-7.16638611278527,18.236520782679708
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",4.642035987227291,0.0174013638239737,0.000695285290418161,0.000628684123534946,-6.660116688321505e-05,0.26174966019945894,-10.538269605761663,16.181677425230465
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.827730122652505,0.4149676535069047,0.01198625054303646,0.015647091947401725,0.003660841404365265,0.005772816836016765,-0.08581946615026072,6.7583058502198545
37-2012.00,Maids and Housekeeping Cleaners,4.23829923557428,0.4748274413627054,0.004613699558850807,0.005960213171542448,0.0013465136126916402,0.0008202671191115808,0.052095042175341805,8.28570639092189
37-2021.00,Pest Control Workers,3.0245185102902963,0.1259580770608387,0.0005172984354039579,0.00045072144489749716,-6.657699050646075e-05,0.22248496945191443,-9.388773806638138,16.41799936831729
37-3011.00,Landscaping and Groundskeeping Workers,3.974777596554689,0.3068907109981812,0.00513066695856658,0.006607771924540954,0.0014771049659743742,0.01535477691700713,-0.40709393378827075,9.163300147402056
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.4680984931514693,0.3639512329545032,0.00012976598976856965,0.00013248400660813227,2.7180168395626186e-06,0.11237457104449962,-4.558358211938284,17.65408622829409
37-3013.00,Tree Trimmers and Pruners,3.6957774077819376,0.3778681500601521,0.0002773527340844386,0.0003136354584426891,3.628272435825052e-05,0.06765904344829235,-2.8841704178953442,14.364253561536838
39-1013.00,First-Line Supervisors of Gambling Services Workers,4.622774044084638,0.2070811600915404,0.00013848326289077798,0.00015238551783960556,1.3902254948827583e-05,0.10014077539686572,-3.697128110271853,20.004863574630967
39-1022.00,First-Line Supervisors of Personal Service Workers,5.795525698127262,0.2566016774455664,0.0005872573108404146,0.0006333867078814333,4.6129397041018666e-05,0.21636528667586227,-7.65651982598097,17.375038547595334
39-2011.00,Animal Trainers,5.90156701069796,0.1610135548787589,0.0001061521106780306,9.551062970863009e-05,-1.0641480969400519e-05,0.34963418219660664,-14.4416643531738,12.051080518225831
39-2021.00,Animal Caretakers,5.01862673346326,0.2339495358381901,0.0014832054009134598,0.0017368569404082042,0.00025365153949474437,0.11299253574284503,-4.3030513013595675,14.397913641088081
39-3011.00,Gambling Dealers,4.650421767116062,0.3123230736917528,0.0004445257566179275,0.0005509258798000623,0.00010640012318213478,0.011768860163665289,-0.24666429339242144,18.098195444189386
39-3012.00,Gambling and Sports Book Writers and Runners,4.602014575635742,0.264703572303871,4.800017478684336e-05,6.134575442492966e-05,1.3345579638086303e-05,0.025238728269646203,-0.6416345249117688,15.972951020364484
39-3021.00,Motion Picture Projectionists,3.4970080237394576,0.2807394141789517,1.4400052436053008e-05,1.763960675779605e-05,3.239554321743042e-06,0.03775711892296506,-1.2484972232374243,21.753278199089195
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",5.054011878746418,0.4134412270898139,0.0006486092583840582,0.0008199986515687189,0.0001713893931846607,0.015532104499007906,-0.3885323204789002,15.52258729331378
39-3091.00,Amusement and Recreation Attendants,4.629070042856103,0.3345165375583099,0.0019954831283799435,0.002547771842285558,0.0005522887139056145,0.012178699098385266,-0.26525171260876645,12.217620970354067
39-3092.00,Costume Attendants,4.503159059462975,0.225302151156088,3.4758747259438296e-05,3.9279233237452275e-05,4.520485978013979e-06,0.12867830040255715,-4.7453897572714006,13.96735376537207
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",4.712515883412708,0.3690114084947109,8.121408883475106e-05,9.52121292380695e-05,1.3998040403318438e-05,0.04608781678346486,-1.8139165408567195,16.286546989286148
39-4011.00,Embalmers,4.385732994568919,0.3253527505215872,1.8648343767762132e-05,2.2011748391321167e-05,3.363404623559035e-06,0.023833431317861448,-0.6473453972980352,21.88262534780479
39-4021.00,Funeral Attendants,4.74705089889534,0.4803516614870506,0.00017997306914331384,0.00021602285732549024,3.604978818217639e-05,0.001771836324325792,0.05147979801086781,18.633594834052918
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",5.077798604727104,0.3981359638870333,0.0001335177275680011,0.00017660830011364214,4.309057254564105e-05,0.01968565298748657,-0.47281582346313433,17.882438655404506
39-5011.00,Barbers,4.58172174934564,0.3675036498050313,8.822101090133625e-05,0.00010959721802240807,2.137620712107182e-05,0.02117937773235193,-0.5824351911878826,14.460491517726291
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",4.459637971188156,0.3085546212490906,0.0016267093717417123,0.001929102315858439,0.0003023929441167267,0.08056301845871662,-2.945354584955183,13.518930917674192
39-5091.00,"Makeup Artists, Theatrical and Performance",3.970427404679648,0.0826937669431047,2.2786289870076217e-05,2.0117730976039325e-05,-2.668558894036891e-06,0.21930957785293098,-8.523484096973693,19.470329304259643
39-5092.00,Manicurists and Pedicurists,4.338442326399598,0.3316014347642018,0.0007989546334348031,0.0010210985298398088,0.00022214389640500562,0.0017241511931629578,0.043974923296512626,14.786251141506863
39-5093.00,Shampooers,5.152885345982893,0.2658353035692578,4.060704441737553e-05,4.8471650596283557e-05,7.864606178908025e-06,0.035011382654908746,-0.9515568222048792,23.02344730732973
39-5094.00,Skincare Specialists,5.165706022379188,0.1757071509048512,0.00036011165613072027,0.0004135958134894125,5.348415735869223e-05,0.1880483078990506,-7.316276868632243,10.71777000448242
39-6011.00,Baggage Porters and Bellhops,4.771394920853203,0.4689059332876888,0.00015878678509946575,0.00019806721051733822,3.928042541787247e-05,0.0009557769436690681,0.08930255155956218,14.882691906891935
39-6012.00,Concierges,5.07851432215471,0.5012741564728741,0.00022631806548923156,0.0002629450429416719,3.6626977452440356e-05,0.004048358535685969,0.03115489742367414,26.07478689296146
39-9011.00,Childcare Workers,5.4529776412010165,0.4475187049295274,0.0027445617181281875,0.0034192679544418556,0.000674706236313668,0.07987761585558681,-2.7185812537953087,14.299936174585609
39-9011.01,Nannies,5.587271933623566,0.4643145809340755,0.0027445617181281875,0.0035274643219735556,0.0007829026038453681,0.08119955722243903,-2.5261756326213898,12.714978664287008
39-9031.00,Exercise Trainers and Group Fitness Instructors,5.842361022371781,0.3026612605462651,0.0015417987177222274,0.0016130226282334474,7.122391051122006e-05,0.2658385783461552,-10.758231058832505,13.748318041077976
39-9032.00,Recreation Workers,5.85248721274598,0.37786405573806,0.0015544884191026572,0.0014853730608969577,-6.91153582056995e-05,0.2423519297020536,-9.845993141081602,13.919753457653384
39-9041.00,Residential Advisors,5.653521509693115,0.4764097188630065,0.0004893810923670123,0.0005200594245798483,3.067833221283604e-05,0.08311839548943015,-2.7806254656815934,27.528135090878592
41-1011.00,First-Line Supervisors of Retail Sales Workers,5.364091186133807,0.2310480671631136,0.006002173580328623,0.006893238823921073,0.0008910652435924499,0.22041986653019724,-8.060576151049965,8.62467145017966
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,5.73969941271101,0.2262920905008001,0.001253245942854192,0.001340656034781655,8.741009192746304e-05,0.2663799503681814,-10.023495014562831,11.564030473348042
41-2011.00,Cashiers,4.793286710863917,0.3862466015592362,0.018199569719812497,0.024161116657610268,0.005961546937797772,0.005750881594816354,-0.07254317172694254,6.327976336019656
41-2012.00,Gambling Change Persons and Booth Cashiers,4.653960072655564,0.2935358567746577,0.0001134348958181034,0.00012632997222822298,1.2895076410119583e-05,0.06070046343381474,-2.1870393434659885,17.153862890467174
41-2021.00,Counter and Rental Clerks,4.704861848665616,0.3881532852487574,0.002153387151644249,0.0026600066301149103,0.0005066194784706613,0.036781688896946656,-1.146902516237807,10.796653198130697
41-2022.00,Parts Salespersons,3.818522303826764,0.3029362552520586,0.0014387362734672579,0.0018282651479054192,0.0003895288744381613,0.01164912887594839,-0.19861348228430117,15.052644445468935
41-2031.00,Retail Salespersons,4.746849817376065,0.3604164479907359,0.02032967402805439,0.027299991019605792,0.006970316991551401,0.0029170999739466658,0.08148646508778061,5.6302886260001905
41-3011.00,Advertising Sales Agents,5.808205369695782,0.3068746735633672,0.0005964159648802032,0.0005589906823652116,-3.7425282514991546e-05,0.26384723138591437,-9.85674301404089,13.840150654177412
41-3021.00,Insurance Sales Agents,6.108004625893725,0.3098010291227689,0.0025242022950262883,0.0022800084762949055,-0.0002441938187313828,0.38568004736695266,-14.437274963241784,11.135798176734745
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",6.084172168008908,0.2432289253202232,0.002646244118737205,0.0024349609937292377,-0.00021128312500796713,0.3874323741453724,-16.009012718622444,10.017296286226484
41-3041.00,Travel Agents,5.20424269779514,0.3356801690277725,0.00032138048061306043,0.0004293449383811006,0.00010796445776804016,0.011562781861898404,-0.13805006343566883,12.833234356091024
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.3048302182144159,0.1529478111513962,0.001720171781039313,0.0011977204547904566,-0.0005224513262488564,0.42086281684210197,-18.166259253306745,13.52129729766821
41-4011.07,Solar Sales Representatives and Assessors,0.9849128571939244,0.1436763673789949,0.001720171781039313,0.0013624640892116624,-0.0003577076918276506,0.5272842427984287,-21.96310520150131,11.018275522287915
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",5.486633457141835,0.2466534490682615,0.00711130865359289,0.008451770077827773,0.0013404614242348827,0.16511001643502285,-6.492154933574038,7.694922775162429
41-9011.00,Demonstrators and Product Promoters,5.318419459641471,0.2098958451514681,0.0002802217100487097,0.00026442411422508997,-1.579759582361973e-05,0.20821407802522726,-8.045098700520969,14.728243327069691
41-9012.00,Models,5.033961179309154,0.2507391695690128,1.7048337941534023e-05,2.0666329212315803e-05,3.61799127078178e-06,0.01350433390572663,-0.33191728169775825,18.755606680858822
41-9021.00,Real Estate Brokers,6.045241728117881,0.1788953340867968,0.00028331137647177087,0.00021263599954343438,-7.06753769283365e-05,0.3570582548381215,-15.096092320198096,13.558791939696595
41-9022.00,Real Estate Sales Agents,5.82446655486541,0.2725368143976017,0.0010908729377993873,0.0011193066246008613,2.8433686801474e-05,0.26333561909255254,-9.886217323595607,10.712749548564721
41-9031.00,Sales Engineers,0.3224094560906763,0.1584294860760277,0.00032739429561509024,0.00026463850669676797,-6.275578891832228e-05,0.45109755211820035,-18.176741621672296,15.056556420662751
41-9041.00,Telemarketers,5.259221340240615,0.3545130715318761,0.0004500981907023772,0.0005343571930151302,8.425900231275301e-05,0.07318892225272527,-2.8403011100427595,10.522681232749699
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4.915646053657262,0.3635751471763864,3.4317366341858125e-05,4.4134497558211085e-05,9.81713121635296e-06,0.057731772527104076,-1.7765069098901172,14.457452265327838
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,6.10996321869771,0.2515435857689443,0.008301106089544933,0.007984373744966019,-0.00031673234457891414,0.3604125002211166,-15.231633815128646,7.60894628395462
43-2011.00,"Switchboard Operators, Including Answering Service",4.8174647457466255,0.3530335875868665,0.000241821570219235,0.00030126376561482156,5.9442195395586556e-05,0.0370879371927873,-1.117387117329059,16.133259367408787
43-2021.00,Telephone Operators,4.890356699305514,0.3023456735551169,2.537940276085971e-05,3.0712900137258296e-05,5.333497376398586e-06,0.017725522968192558,-0.4560598094545482,16.980948469585563
43-3011.00,Bill and Account Collectors,5.406975462975286,0.3264307205015353,0.0010533003871903753,0.0013758307978069804,0.0003225304106166051,0.06715730437802814,-1.9809318747356057,11.923090635600987
43-3021.00,Billing and Posting Clerks,4.026826114616224,0.1849339591158084,0.002373636229516753,0.0027983953543149085,0.00042475912479815556,0.10189596724503128,-3.8079696915586383,12.597238773694308
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",4.54504009814841,0.1511778479405798,0.008286430174035393,0.010230074739845654,0.001943644565810261,0.12293251375584602,-4.451442761927931,8.185113136017073
43-3041.00,Gambling Cage Workers,4.861690438120126,0.2887351941925968,6.92968040600865e-05,7.569393512100599e-05,6.397131060919482e-06,0.10255463189631017,-3.896853509800621,16.3777614944723
43-3051.00,Payroll and Timekeeping Clerks,5.274151694922505,0.2135095066619749,0.0008674790208891243,0.0009876018649058842,0.00012012284401675987,0.13406585014029024,-4.8556097272939045,14.734220050156358
43-3061.00,Procurement Clerks,5.215295268060294,0.11938468912858,0.00033975296130733497,0.0003530584440634329,1.3305482756097923e-05,0.13248417101735308,-4.809479887631688,17.763951891922677
43-3071.00,Tellers,4.573435652868056,0.2665875327567485,0.0018803930541209143,0.0024123353672939685,0.0005319423131730542,0.04215333326190975,-1.3871247159796938,11.479751214497774
43-4011.00,Brokerage Clerks,4.908201078108268,0.2750970792371245,0.00026515958623628646,0.00033667159620086963,7.151200996458317e-05,0.04580829992870993,-1.3114748932838185,13.266913983929268
43-4021.00,Correspondence Clerks,5.4663485387448505,0.2296950261770786,2.5655265834347313e-05,2.875159951821952e-05,3.0963336838722057e-06,0.17053761406222107,-6.155394550787794,15.967110240815266
43-4031.00,"Court, Municipal, and License Clerks",5.681347706105979,0.3045273266725986,0.0008715066217620434,0.0009436691276809093,7.21625059188659e-05,0.1978528496326462,-7.492748603644763,15.522499182901162
43-4051.00,Customer Service Representatives,6.088721138398457,0.1381888294214262,0.015772250536195055,0.017800669655240756,0.0020284191190457004,0.31082624142501236,-13.331533549037195,4.826411302773153
43-4061.00,"Eligibility Interviewers, Government Programs",6.038700799093784,0.3117310209007138,0.0008286375001420695,0.0006922630691892548,-0.00013637443095281465,0.38729247810900086,-15.505807070434496,10.541057854611017
43-4071.00,File Clerks,4.482725099848927,0.198210781530517,0.00045401544634590115,0.0005122113508749905,5.8195904529089305e-05,0.06571001619896936,-2.197207906172385,18.203872783082293
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",4.925373585847716,0.4268922594083196,0.0014554535757206068,0.0018639057421754876,0.0004084521664548808,0.007612341803371068,-0.06675256828364129,14.511131443838593
43-4111.00,"Interviewers, Except Eligibility and Loan",6.1295452233216645,0.2700310585195086,0.0008857963289687013,0.000743939665678803,-0.00014185666328989837,0.4186666685288308,-18.148855517040264,12.321496570993798
43-4121.00,"Library Assistants, Clerical",4.988152172375825,0.3972343115616703,0.0004616844397888566,0.000582670851432023,0.00012098641164316634,0.019698107295908564,-0.5075766116043865,15.553998827763825
43-4131.00,Loan Interviewers and Clerks,5.409634650229951,0.2115227211063997,0.0011251903041412455,0.0013545554750157625,0.00022936517087451705,0.17323626237876552,-6.171980567644223,11.671613612239776
43-4141.00,New Accounts Clerks,5.091951902704687,0.3571654683049882,0.0002272008273243919,0.00028395992954905673,5.6759102224664826e-05,0.07127174926236447,-2.4818283368516405,14.505167021690308
43-4151.00,Order Clerks,4.701598487552349,0.2259925312669029,0.0005066501207673363,0.0006510593462276218,0.0001444092254602855,0.0396274334309329,-1.139929592185225,15.460862329936868
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",5.8085729475482735,0.3235142317241951,0.0005596710034916541,0.0006026786706868412,4.300766719518708e-05,0.20754093346799027,-7.456816179127808,14.265483862244581
43-4171.00,Receptionists and Information Clerks,5.093655813332866,0.390413167193067,0.005538337408566563,0.006985376149012285,0.0014470387404457215,0.040572719338731605,-1.8552215090333812,8.918536243785466
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,5.121271906575881,0.321159829145909,0.0006580437754973342,0.000856297492181384,0.0001982537166840498,0.016121621443918852,-0.2972471872889328,14.644029251883643
43-5011.00,Cargo and Freight Agents,4.09311773516914,0.3547721875193353,0.000580526251847317,0.0007533059184219103,0.00017277966657459323,0.002868604746195199,0.07536365383688147,13.601569913296993
43-5011.01,Freight Forwarders,4.438888641993858,0.1105081016375385,0.000580526251847317,0.0006538078777962113,7.32816259488943e-05,0.152667497800604,-6.009772130813434,16.446440596003672
43-5021.00,Couriers and Messengers,4.441891219010132,0.4149322887684084,0.0003972979984368495,0.0005110192680824867,0.0001137212696456372,0.0005113338319867372,0.09316792184631352,11.289046422003853
43-5031.00,Public Safety Telecommunicators,5.789720986816615,0.1493534560231202,0.0005396985169711515,0.0004963890744100917,-4.3309442561059795e-05,0.2883069814170273,-11.042419565121042,14.322969059791596
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",4.446448847548532,0.2114296468717783,0.0011370524163012124,0.0014340279352000407,0.0002969755188988283,0.05142948926507545,-1.4742643010097725,11.879802151142284
43-5041.00,"Meter Readers, Utilities",3.104791275773764,0.2179197070832658,0.000109793503248067,0.00011735994274525048,7.566439497183481e-06,0.059453231512506685,-2.473199331427749,30.818959550431554
43-5051.00,Postal Service Clerks,4.4507323505314496,0.3680199875078839,0.0004310636386317324,0.0005432882427808467,0.00011222460414911432,0.005246326189645653,-0.01406249777091828,15.886115792548694
43-5052.00,Postal Service Mail Carriers,4.672915709305635,0.4134104714423481,0.0018295239033697998,0.0023712610885915455,0.0005417371852217457,0.0009016629562757013,0.049103240708656806,10.533900525676103
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3.959766512864269,0.4900788470520295,0.0006429816516849109,0.000815880916010695,0.00017289926432578404,0.00027661038449060374,0.0856844936015063,13.529813537506577
43-5061.00,"Production, Planning, and Expediting Clerks",2.7156095551757105,0.0605729559864144,0.0021736906738529364,0.002349497121071475,0.00017580644721853882,0.20436546031824204,-8.044119063856064,14.700506726549179
43-5071.00,"Shipping, Receiving, and Inventory Clerks",3.9142333730603713,0.2932216190184104,0.004657230751847151,0.005706175905607376,0.001048945153760225,0.08607664022807959,-3.302238011467158,7.805711579836543
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.154293253417704,0.3392472245733555,0.0002827596503247957,0.0003250801873789404,4.232053705414469e-05,0.04601994076457138,-1.833394091608968,30.686607568443918
43-6011.00,Executive Secretaries and Executive Administrative Assistants,5.565694783637274,0.3906700255461494,0.002667982128928028,0.002960488403324503,0.00029250627439647483,0.15707360328545905,-6.620254433102855,11.732084309163572
43-6012.00,Legal Secretaries and Administrative Assistants,5.370757751121259,0.3227338250575012,0.000842982379963425,0.0010067003902893776,0.00016371801032595253,0.11564485808186382,-4.304576834833634,12.836398182476438
43-6013.00,Medical Secretaries and Administrative Assistants,5.278200455435994,0.3091805003436909,0.0041351874715792065,0.005320095632160628,0.0011849081605814216,0.06778816395744433,-2.1626560693818644,8.699247846599388
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",5.176540806864316,0.3161095661876546,0.00985068414593951,0.012151211732913805,0.002300527586974294,0.11252741062597478,-4.1995810016068,8.465966404583462
43-9021.00,Data Entry Keyers,3.559070999987999,0.1837702736553856,0.000850927236479868,0.0011113673043865002,0.00026044006790663216,0.05121444486511143,-1.739978082649863,11.432994725804132
43-9022.00,Word Processors and Typists,4.244805834936635,0.2075704121872331,0.0002052421266747785,0.00026844754623115276,6.320541955637425e-05,0.06264270379760979,-2.222935982867308,15.353623376680362
43-9031.00,Desktop Publishers,3.5219030030561207,0.1539088428322041,2.8800104872106017e-05,3.0004765806895226e-05,1.204660934789209e-06,0.05468352018479241,-1.6621964667568943,26.231084879483156
43-9041.00,Insurance Claims and Policy Processing Clerks,5.587803029648531,0.1443762852317255,0.0013332462341655975,0.001295977430522886,-3.726880364271143e-05,0.25312465607910206,-10.459140303406658,10.922011740184292
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",3.918283359925129,0.4757324978790291,0.00036744961388549056,0.0004510636982198217,8.361408433433116e-05,0.000580456817718366,0.09177292415182062,17.704504147120833
43-9061.00,"Office Clerks, General",4.833970004448837,0.2918379813734284,0.013773126015245076,0.0179338854494418,0.004160759434196724,0.06927978074275536,-2.5990241985410965,6.189126918138723
43-9071.00,"Office Machine Operators, Except Computer",3.791168526348029,0.4063068619378789,0.000154262630694269,0.00018850835129651872,3.4245720602249714e-05,0.0011851403049454815,0.11322012853995805,20.122751583498292
43-9081.00,Proofreaders and Copy Markers,2.06173987190938,0.0306711617653763,3.0289765468939087e-05,2.753911898282768e-05,-2.750646486111405e-06,0.2882314199500614,-10.83663879778439,18.869111643776744
43-9111.00,Statistical Assistants,0.9403176471679416,0.2021228573440778,3.97242825822152e-05,2.3379796283643435e-05,-1.6344486298571763e-05,0.5143541358703563,-22.540305943894886,17.35417033487946
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",4.167976129773726,0.0412389389154681,0.0001497936489037698,0.00015368007062400838,3.886421720238574e-06,0.2352325635847562,-9.522240880248832,18.16598683928978
45-2011.00,Agricultural Inspectors,1.5499734599965538,0.3153301141024277,6.984853020706171e-05,2.9169914741335577e-05,-4.067861546572613e-05,0.5924713327930093,-26.585259067674986,28.641116331536136
