id,name,batch,status,is_ai,is_robotics,xi,chi
28844,Alguna,Summer 2023,Active,1,0,3.99534716128579,0.08096970236042875
28845,Campfire,Summer 2023,Active,1,0,5.657733389769658,0.06851543538808474
28846,Parea,Summer 2023,Active,1,0,1.1509687638179733,0.39099255020664136
28847,Venta AI,Summer 2023,Active,1,0,5.354354558534282,0.21156416388685867
28849,Punchcard,Summer 2023,Active,1,0,1.3849749125970967,0.18622501410029274
28851,Bronco AI,Summer 2023,Active,1,0,1.6293062468792538,0.22923480380702632
28852,Kite,Summer 2023,Active,1,0,0.4287219139198969,0.03589612242303199
28853,Obento Health,Summer 2023,Active,1,0,5.842949909981077,0.18387312964296573
28854,Docsum,Summer 2023,Active,1,0,0.2787919960906719,0.20003861139102955
28857,Arcimus,Summer 2023,Active,1,0,2.900319014728711,0.10112601176125846
28859,MICSI,Summer 2023,Active,1,0,1.7500820785640228,0.2501068417792449
28862,Corgea,Summer 2023,Active,1,0,2.4501253352961143,0.1999716476267175
28863,Serra,Summer 2023,Active,1,0,5.025690636098403,0.11202501098737158
28864,Outset,Summer 2023,Active,1,0,0.8392932428344578,0.24494515630631303
28867,Shasta Health,Summer 2023,Active,1,0,5.863106362777745,0.1878717261722449
28869,Health Harbor,Summer 2023,Active,1,0,5.949184672456275,0.11193564253645516
28880,FleetWorks,Summer 2023,Active,1,0,3.6132259498737684,0.33133736913926903
28882,Repaint,Summer 2023,Active,1,0,3.9040742102821593,0.06580048518434291
28884,Dialtone,Summer 2023,Active,1,0,6.0318550955390515,0.10002263576867729
28886,Cardinal Gray,Summer 2023,Active,1,0,4.558127039303484,0.21993984386441456
28887,Skyvern,Summer 2023,Active,1,1,4.022739599013428,0.06507806673724319
28890,Decoda Health,Summer 2023,Active,1,0,6.03067642192809,0.16859478434581793
28891,Numen,Summer 2023,Active,1,0,1.3792009448304552,0.3049399705099705
28893,VetRec,Summer 2023,Active,1,0,5.932446645620088,0.19237940882133914
28894,Lysto,Summer 2023,Inactive,1,0,5.354086494965633,0.08835702959424435
28900,Epsilla,Summer 2023,Active,1,0,0.14230723793764047,0.14828080504145066
28902,Sidenote,Summer 2023,Inactive,1,0,5.2735163812399835,0.18467098449512684
28920,Unhaze,Summer 2023,Inactive,1,0,6.187274181248964,0.033012822743457654
28921,Surface Labs,Summer 2023,Active,1,0,3.7687764697978974,0.09641077555863649
28923,Maven Bio,Summer 2023,Active,1,0,0.7505556756273052,0.2204759258046811
28928,MediSearch,Summer 2023,Active,1,0,0.10114336321303313,0.2803282812763962
28929,Bretton AI,Summer 2023,Active,1,0,0.768670688063783,0.024504382940873228
28930,Midrender,Summer 2023,Active,1,0,2.643422157088511,0.0971016923761954
28931,Vizly,Summer 2023,Inactive,1,0,0.7737729431370446,0.306271421599831
28932,AgentCollect,Summer 2023,Active,1,0,5.457410106974237,0.09666771135933165
28936,Empirical Health,Summer 2023,Active,1,0,1.0604108477342766,0.4519088673025301
28938,Glade,Summer 2023,Active,1,0,3.871640628552917,0.09231093699599247
28940,Guac,Summer 2023,Active,1,0,4.048402780327784,0.12754417624310352
28957,Continue,Summer 2023,Acquired,1,0,4.619834467948523,0.12949415167616346
28958,Rimward,Summer 2023,Active,1,0,2.3962509425528817,0.2229511949308297
28959,sizeless,Summer 2023,Active,1,0,1.7685147800193348,0.17702744252613936
28966,Pincites,Summer 2023,Acquired,1,0,5.721834564547174,0.06656834687463141
28968,Trainy,Summer 2023,Active,1,0,4.306117865565397,0.07151705603109075
28969,Studdy,Summer 2023,Active,1,0,5.585683879124261,0.3901595708891015
28974,Gleam,Summer 2023,Active,1,0,1.6920697388752268,0.11643985400618835
28976,Bolto,Summer 2023,Active,1,0,5.182398796573132,0.1716525928798166
28978,Khoj,Summer 2023,Active,1,0,1.2136313704793786,0.12533407512854589
28979,Slicker,Summer 2023,Active,1,0,4.461878871017233,0.06902095357995286
28981,CambioML,Summer 2023,Active,1,0,0.23962119135911045,0.06506130567981193
28982,Flint,Summer 2023,Active,1,0,5.898790611324438,0.26263983473935765
28992,Rankai,Summer 2023,Active,1,0,0.23314451245025486,0.08387281685920164
28994,Vango AI,Summer 2023,Inactive,1,0,1.4890110035042112,0.2197885578844236
28996,Sola,Summer 2023,Active,1,1,3.594654350145215,0.16808202804763
28997,Read Bean,Summer 2023,Active,1,0,5.4964344940468735,0.15789939475369433
28998,Automorphic,Summer 2023,Active,1,0,0.2166147605103337,0.06973605201748757
28999,Baserun,Summer 2023,Active,1,0,1.7243524940810109,0.2931358209796612
29001,VectorShift,Summer 2023,Active,1,0,1.9814849228076645,0.03621751860227303
29003,DisputeNinja,Summer 2023,Active,1,0,5.5845924025198315,0.034412944795011
29004,Chatter,Summer 2023,Acquired,1,0,1.531504097754819,0.2320392073848498
29006,Inari,Summer 2023,Acquired,1,0,0.330054807302769,0.1609614320531342
29008,Andromeda Surgical,Summer 2023,Active,1,1,3.114547315520646,0.2096295658486582
29010,Silimate,Summer 2023,Active,1,0,2.354073518562834,0.19050585953219
29013,Sweep,Summer 2023,Active,1,0,4.196639566150601,0.009505867732623656
29018,sudocode,Summer 2023,Active,1,0,5.683856602106095,0.0894166260020465
29040,Inventive AI,Summer 2023,Active,1,0,0.7439312383510691,0.19698044138888074
29041,Langdock,Summer 2023,Active,1,0,5.355703843299599,0.06475116156723493
29045,Movley,Summer 2023,Inactive,1,0,3.1137485311885422,0.19580563440258544
29046,Elythea,Summer 2023,Active,1,0,0.7318140777501411,0.34582621384535467
29051,Nanograb,Summer 2023,Active,1,0,0.9703364498522087,0.10367755732296167
29069,HappyRobot,Summer 2023,Active,1,0,3.3125753115067758,0.16283175678534337
29071,Cedalio,Summer 2023,Active,1,0,4.56053079510046,0.10376603680136329
29073,Terracotta AI,Summer 2023,Active,1,0,1.732455227152538,0.22525905302951965
29074,Fiber AI,Summer 2023,Active,1,0,1.323186742859067,0.044133101387561796
29079,Tiptap,Summer 2023,Active,1,0,5.844743735940121,0.0764626455065451
29081,Minded,Summer 2023,Active,1,0,4.905054152391974,0.13338404158752437
29082,Strada,Summer 2023,Active,1,0,4.240331982688938,0.14045596872170463
29085,Quill Bills,Summer 2023,Active,1,0,5.135531050536269,0.11321142190993089
29088,Cair Health,Summer 2023,Active,1,0,6.124301170902186,0.17629876222560842
29091,Webhound,Summer 2023,Active,1,0,0.8379430645932382,0.3169204305883809
29092,dili,Summer 2023,Active,1,0,2.1665635799685816,0.20950770781953063
29093,Roame,Summer 2023,Active,1,0,5.156373267673135,0.07095396893134001
29102,Kips Health,Summer 2023,Inactive,1,0,5.8692134476386615,0.1840902029119949
29103,Inconvo,Summer 2023,Active,1,0,5.552197215723694,0.15341659558015197
29105,FlowiseAI,Summer 2023,Acquired,1,0,1.2198477042772158,0.17316731149849104
29107,Saatvy,Summer 2023,Inactive,1,0,0.08615559933122337,0.3094458383306438
29108,Giga,Summer 2023,Active,1,0,6.0658197239768805,0.2441147342406589
29110,AiSDR,Summer 2023,Active,1,0,1.057890248374402,0.017885776400369167
29112,Foundation,Summer 2023,Active,1,0,4.508007705841211,0.18071685103721383
29113,Simbie AI,Summer 2023,Active,1,0,5.11401598802289,0.5549871769581324
29115,Mocha,Summer 2023,Acquired,1,0,3.764314552597916,0.09819932619357408
29117,Twine,Summer 2023,Active,1,0,4.440477638350808,0.19618408507478433
29118,Structured Labs,Summer 2023,Active,1,0,0.13718345599186488,0.11895969167319283
29119,Nowadays,Summer 2023,Active,1,0,5.831121094871784,0.1786816549657996
29120,Morph,Summer 2023,Active,1,0,2.115617319026036,0.1401570634918426
29121,Constructable,Summer 2023,Active,1,0,2.5818950337321036,0.15379770267391973
29122,Wattson Health,Summer 2023,Active,1,0,5.7668075595497985,0.16236720275791242
29125,truemetrics,Summer 2023,Active,1,0,3.771458798159031,0.2079069242957236
29134,Cognitio Labs,Summer 2023,Active,1,0,0.937567101382629,0.19354078806826092
29136,Autotab,Summer 2023,Acquired,1,0,3.4314525699461265,0.066427919766984
29137,Opensteer,Summer 2023,Active,1,1,4.335563428344568,0.12179707052586139
29150,Tempo,Summer 2023,Active,1,0,2.8775276016589224,0.07763990712488333
29154,Catamaran,Summer 2023,Acquired,1,0,1.140463158263839,0.155473584257291
29156,CodeStory,Summer 2023,Inactive,1,0,0.34878661576233155,0.12614074346969117
29157,Orbio Earth,Summer 2023,Active,1,0,1.669051353927657,0.3966514643164668
29160,Letterbook,Summer 2023,Active,1,0,5.3121767020847335,0.27490106798354225
29161,Goldbridge,Fall 2025,Active,1,0,4.64963742826818,0.024015513721358146
29177,Onyx,Winter 2024,Active,1,0,5.910522308115139,0.23098890390059035
29178,Lantern,Winter 2024,Inactive,1,0,0.6911776648462107,0.1359594083776145
29181,Event Horizon Labs,Winter 2024,Active,1,0,1.3656100189048472,0.3068171380839612
29182,Upsolve AI,Winter 2024,Active,1,0,0.7672446254306914,0.15122817312600026
29183,Navier AI,Winter 2024,Active,1,0,1.971677181665692,0.28742466032981656
29184,DryMerge,Winter 2024,Active,1,0,4.692949402857692,0.07738964566081369
29187,OpenPipe,Summer 2023,Acquired,1,0,4.292524223003165,0.11874055218624162
29189,RadMate AI,Winter 2024,Inactive,1,0,1.0003531424994938,0.18939092280250133
29196,Scritch,Winter 2024,Active,1,0,5.465528491549745,0.1194382162060045
29201,Legora,Winter 2024,Active,1,0,5.445179949461161,0.14533395178671107
29205,ego,Winter 2024,Active,1,0,0.6399839733263922,0.21751471325103602
29207,Cora,Winter 2024,Active,1,0,6.147585191385533,0.19778369679956573
29226,Greptile,Winter 2024,Active,1,0,1.6339842795659913,0.25973859983858677
29231,Ubicloud,Winter 2024,Active,1,0,5.399464302605185,0.14647654020279255
29233,Happenstance,Winter 2024,Active,1,0,6.183500311230781,0.12822115928953948
29238,Duckie,Winter 2024,Active,1,0,4.8584279263955334,0.16793686872471236
29239,ion design,Winter 2024,Active,1,0,1.2896180097437624,0.1620158232600676
29241,Tekton Dynamics,Winter 2024,Active,1,1,3.090751899694727,0.3373682431225884
29244,Sonia,Winter 2024,Active,1,0,0.15617902482779,0.3058957514015698
29245,Kabilah,Winter 2024,Active,1,0,0.14018186819617937,0.16633314541293812
29246,Tracecat,Winter 2024,Active,1,0,1.3484872158915804,0.15334405234339543
29247,Precip,Winter 2024,Active,1,0,2.07912254651212,0.21026594327728218
29249,Nuanced,Winter 2024,Active,1,0,1.0570690242270318,0.11035194079829862
29251,Poka Labs,Summer 2024,Active,1,0,3.120199724717714,0.06854104603504428
29253,Andon Labs,Winter 2024,Active,1,0,1.2662108377084038,0.110025006404568
29254,Reducto,Winter 2024,Active,1,0,2.0083354655868626,0.06572060872098977
29256,Momentic,Winter 2024,Active,1,0,1.7583002608454812,0.1929008536522686
29257,Tuesday Labs,Winter 2024,Active,1,1,3.828088616468694,0.3633288537099344
29258,Saga AI,Winter 2024,Active,1,0,5.683958367550327,0.3296446946266051
29260,Quary,Winter 2024,Inactive,1,0,1.5563528260094892,0.2849008679873425
29263,Alex,Winter 2024,Active,1,0,0.10986435326813758,0.13969215079913302
29266,nCompass Technologies,Winter 2024,Active,1,0,1.8913982174901822,0.26658424787705726
29270,Keystroke,Winter 2024,Active,1,0,3.8982357323191055,0.11557153181827214
29273,Pivot Robotics,Winter 2024,Active,1,1,3.3408755909774346,0.4064973353276643
29275,Agentic Labs,Winter 2024,Active,1,0,1.8085665608710508,0.24538379931127766
29278,Leaping,Winter 2024,Active,1,0,2.0905714227301164,0.33975847467119386
29284,AveryIQ,Winter 2024,Active,1,0,4.968114862892174,0.2003836358155536
29285,Patchwork,Winter 2024,Inactive,1,0,4.762613654472575,0.13635619067718371
29286,PointOne,Winter 2024,Active,1,0,0.2270009097507075,0.1208075894871125
29288,Arini,Winter 2024,Active,1,0,5.272347205048816,0.24419775360422905
29291,ROE,Winter 2024,Active,1,0,0.9928560206981953,0.2987461695125044
29295,Artisan,Winter 2024,Active,1,0,4.752591200837474,0.10878328770204111
29296,Simplex,Summer 2024,Active,1,1,4.67895398229413,0.14305570717792004
29297,Eggnog,Winter 2024,Active,1,0,4.801890773544269,0.09544288056799716
29298,Greenboard,Winter 2024,Active,1,0,0.7647024683212545,0.06456890132143595
29300,Trellis AI,Winter 2024,Active,1,0,0.31353230010621036,0.2462020585464733
29301,Topo,Winter 2024,Active,1,0,5.8313695449527145,0.09925676447843054
29303,Panelytic,Winter 2024,Active,1,0,3.670574148996041,0.2861592005780326
29306,Copper Health,Winter 2024,Active,1,0,0.6690252897676029,0.21290663120301612
29307,Blume Benefits,Winter 2024,Inactive,1,0,4.64962396341662,0.12488206904294168
29310,Tusk,Winter 2024,Active,1,0,1.6606001880968428,0.2935571236238556
29312,OneGrep,Winter 2024,Active,1,0,1.7707575148728354,0.12309758942630254
29315,Attunement,Winter 2024,Active,1,0,5.418846808446987,0.052334823683357665
29318,StarJar,Winter 2024,Acquired,1,0,4.676558554608978,0.21988204916445309
29319,Meticulate,Winter 2024,Active,1,0,3.738337342777225,0.11570267008419505
29322,Glimmer,Winter 2024,Inactive,1,0,1.3750242248123752,0.1125367614381082
29324,PromptArmor,Winter 2024,Active,1,0,0.18176961441180253,0.381479864317021
29325,Respan,Winter 2024,Active,1,0,1.215490580638978,0.34303665847148923
29326,Monumint,Winter 2024,Active,1,0,5.4700038482995375,0.1765055439865368
29327,Central,Summer 2024,Acquired,1,0,4.9222319330118225,0.22125981453308996
29330,Speck,Winter 2024,Acquired,1,0,5.541693522110679,0.17390137755423649
29332,Polished,Winter 2024,Active,1,0,3.7734994711057293,0.13108024880394525
29333,LemonSlice,Winter 2024,Active,1,0,5.453349897914125,0.1617379088182401
29334,Decipher AI,Winter 2024,Active,1,0,1.971873357654724,0.38364754432556586
29335,Toolify,Winter 2024,Inactive,1,0,2.898668823440367,0.2101003166915859
29339,Clarion,Winter 2024,Active,1,0,5.695350375766895,0.3596680006014654
29340,Tamarind Bio,Winter 2024,Active,1,0,1.1801276436113761,0.2424735040800504
29341,14.ai,Winter 2024,Active,1,0,3.673792752368247,0.10399391820713808
29342,InQuery,Winter 2024,Active,1,0,0.7712045202609918,0.3347430281016387
29345,PandasAI,Winter 2024,Active,1,0,0.6492656651108482,0.2917879057592735
29347,Vibrant Labs,Winter 2024,Active,1,0,1.2376118522586674,0.23261271267273356
29348,Parallel,Winter 2024,Active,1,0,5.721271118687266,0.1474721055232148
29349,Fuse,Summer 2024,Active,1,0,6.096813871490203,0.15618640742705453
29350,Aether,Winter 2024,Active,1,0,3.512858042262889,0.1053136919918177
29352,Firebender,Winter 2024,Active,1,0,2.120368112073507,0.12386158617337316
29353,Resonance,Winter 2024,Acquired,1,0,6.001047046344956,0.1564623055428651
29354,crmCopilot,Winter 2024,Inactive,1,0,5.513395543199614,0.21436213270488116
29355,NanoCorp,Winter 2024,Active,1,0,6.095230700065665,0.03941620315014918
29356,Centralize,Winter 2024,Active,1,0,0.029982312975979697,0.14353415921288512
29357,Salvy,Winter 2024,Active,1,0,5.0372051415968455,0.2505030186340774
29358,Aedilic,Winter 2024,Inactive,1,0,1.497029079369183,0.24636092347013466
29360,Open,Winter 2024,Active,1,0,5.5971530614037555,0.14075000523514122
29362,Pazi,Winter 2024,Active,1,0,4.962435303102598,0.13241913103444333
29363,Solari AI,Winter 2024,Active,1,0,5.170562355570606,0.211321820922038
29365,Ellipsis,Winter 2024,Active,1,0,1.6226658353069212,0.18800597780752054
29367,Draftaid,Winter 2024,Active,1,0,2.5658463226857493,0.17109509008706922
29370,Browser Buddy,Winter 2024,Acquired,1,0,0.18908347547206408,0.30017244803382703
29374,Superagent,Winter 2024,Active,1,0,1.1870054815212134,0.38229275764723153
29375,Preloop,Winter 2024,Active,1,0,1.9102873174745714,0.09830352475802971
29376,Carma,Winter 2024,Active,1,0,3.532466732330874,0.15176334982332143
29377,Toma,Winter 2024,Active,1,0,3.881600649472013,0.054890201085809776
29378,Whip,Winter 2024,Active,1,0,4.6857492162342025,0.16965590465113686
29379,Trieve,Winter 2024,Acquired,1,0,0.30924930070545215,0.07389773532611163
29380,Conduit,Winter 2024,Active,1,0,5.181887604669181,0.15717842275599053
29382,Soundry AI,Winter 2024,Active,1,0,3.517521326208076,0.1204610266511855
29385,Hazel,Winter 2024,Active,1,0,1.2019052935297014,0.1183216778104943
29386,Andy AI,Winter 2024,Active,1,0,6.182162353031851,0.2157938179795425
29390,OffDeal,Winter 2024,Active,1,0,5.3336422129232774,0.0941844895484654
29391,Abel,Winter 2024,Inactive,1,0,0.6860788430339644,0.16435082466887183
29395,Clarum,Winter 2024,Active,1,0,0.9135171244340363,0.1469810586030267
29396,EdgeTrace,Winter 2024,Active,1,0,1.4742639660612977,0.12207178310979096
29397,Manifold Freight,Winter 2024,Active,1,0,3.6433389565987335,0.3367306271378492
29398,ProSights,Winter 2024,Active,1,0,0.4915888512199465,0.23482440103294852
29401,Raindrop,Winter 2024,Active,1,0,1.074328857878903,0.21849038247111888
29402,Yondu,Winter 2024,Active,1,1,3.8767999046736294,0.43012193838740254
29403,HeartByte,Winter 2024,Active,1,0,5.568879705396437,0.1797223499083514
29404,Diana,Winter 2024,Active,1,0,5.094565339448401,0.35647788778879996
29405,Risotto,Winter 2024,Active,1,0,5.598745756005095,0.18239975156105298
29407,JustAI,Winter 2024,Active,1,0,5.672797274511995,0.16856472380243848
29409,BetterBasket,Winter 2024,Active,1,0,5.101470953121544,0.10063969408757065
29410,Model ML,Winter 2024,Active,1,0,4.997081700755718,0.10498258280335623
29412,Ligo Biosciences,Summer 2024,Active,1,0,1.8517081574063439,0.3408646305073438
29416,Focal,Winter 2024,Active,1,0,4.287539782780773,0.07823678390639811
29417,Brainbase Labs,Winter 2024,Active,1,0,1.234164214803421,0.1336841943163756
29419,Lumetric,Winter 2024,Active,1,0,0.947447527041759,0.13804466979018792
29420,Alai,Winter 2024,Active,1,0,5.97946912095562,0.11292335636528987
29421,Thorntale,Winter 2024,Inactive,1,0,6.188838849496253,0.13043173698269328
29422,Deep24,Winter 2024,Active,1,0,0.14523178979857304,0.3181647634318398
29424,Openmart,Winter 2024,Active,1,0,0.6288193654364971,0.09674169793046317
29425,Zep AI,Winter 2024,Active,1,0,5.7763899077758065,0.1393397884756703
29432,Shepherd,Winter 2024,Active,1,0,5.629001611834234,0.4710334798297295
29435,Terrakotta,Winter 2024,Active,1,0,4.4448365192339825,0.24607117674739493
29436,Downlink,Winter 2024,Active,1,0,4.986535227666437,0.06796771462995616
29438,Spark,Winter 2024,Active,1,0,2.0408853565888676,0.29186183744556893
29439,camelAI,Winter 2024,Active,1,0,2.079250955673992,0.11071628545867611
29440,Rove,Winter 2024,Active,1,0,5.447537106884662,0.1864653473361983
29441,Retell AI,Winter 2024,Active,1,0,5.2851890234629355,0.1670138048980494
29442,Ocular AI,Winter 2024,Active,1,0,0.7137853110520521,0.2547083496854836
29443,Adapted,Winter 2024,Active,1,0,0.4456848508776935,0.16504434393907266
29447,Deepnight,Winter 2024,Active,1,0,1.6211616952042698,0.20131011609921942
29450,Aqua Voice,Winter 2024,Active,1,0,4.533781476399489,0.11601074172007074
29451,Basepilot,Winter 2024,Active,1,0,2.423628120671963,0.02788023280084568
29452,Fluently,Winter 2024,Active,1,0,5.7510172915284326,0.27850222654000517
29454,Veles,Winter 2024,Active,1,0,4.220273175902536,0.13366480619194193
29455,CommodityAI,Winter 2024,Active,1,0,2.9923658841593603,0.17556954152964593
29456,Marblism,Winter 2024,Active,1,0,4.589171173218835,0.24704993941984135
29459,Lumona,Winter 2024,Inactive,1,0,1.0863652984516778,0.14020324877590903
29460,Ryse,Winter 2024,Active,1,0,5.087891506657476,0.1465072905749492
29461,Magic Hour,Winter 2024,Active,1,0,3.1994156456166545,0.060246703139718874
29464,Arcane,Winter 2024,Acquired,1,0,0.7976569083017756,0.035722746941086674
29466,OpenFoundry,Winter 2024,Active,1,0,5.120852241556946,0.01483163239420591
29471,Senso,Winter 2024,Active,1,0,0.40540527439661717,0.14305065967002514
29472,Silogy,Winter 2024,Active,1,0,1.802025169138571,0.4573194530105312
29474,Spur,Summer 2024,Active,1,0,1.9616488318444083,0.2307903732703481
29475,Evolvere BioSciences,Summer 2024,Active,1,0,1.0998536275724993,0.32411990633915216
29478,Reform,Winter 2024,Active,1,0,3.663546556757019,0.33494432704405
29496,VoxOps AI,Winter 2024,Active,1,0,4.537284930738914,0.22877308965593035
29498,Integuru,Winter 2024,Active,1,0,1.9667466404894087,0.03235196793200015
29499,Forge,Winter 2024,Active,1,0,3.6345461310394995,0.2502937325620297
29501,Latted,Winter 2024,Active,1,0,4.350520941299118,0.087056718503812
29503,Dragoneye,Winter 2024,Active,1,0,1.7813368384619048,0.1694681030921998
29505,Tower,Winter 2024,Active,1,0,1.961982413365026,0.14598533862638974
29506,Mathos,Winter 2024,Active,1,0,0.2364953073442156,0.17378505557981389
29507,kater.ai,Winter 2024,Active,1,0,0.9409165231170232,0.3073467787170046
29510,Yarn,Winter 2024,Active,1,0,4.399809585177007,0.12742264949703072
29511,InspectMind AI,Winter 2024,Active,1,0,1.9300902773182165,0.34327068445020975
29513,GetCrux,Winter 2024,Active,1,0,0.8513269070000528,0.10204391021341386
29515,NowHouse,Winter 2024,Active,1,0,4.826929579028464,0.35428859536809254
29516,Million,Winter 2024,Active,1,0,2.271995629439945,0.32685816739538764
29517,RetailReady,Winter 2024,Active,1,0,3.5796138357653176,0.31457663850915607
29519,Forge Rewards,Winter 2024,Active,1,0,4.980912944277458,0.40829333812812396
29522,Marr Labs,Winter 2024,Active,1,0,5.2430017191223035,0.11413995513017408
29523,K-Scale Labs,Winter 2024,Inactive,1,1,3.944404485863097,0.24144391986508956
29524,Coval,Summer 2024,Active,1,0,1.1893652358530016,0.29550545045123555
29532,Ångström AI,Summer 2024,Active,1,0,1.425091191193769,0.37978420073865815
29557,Ultra,Summer 2024,Active,1,1,3.28392717445015,0.3833349812711993
29569,Miru,Summer 2024,Active,0,1,3.203345522922464,0.21024920712397102
29571,Apten,Summer 2024,Active,1,0,5.270526075224559,0.24245161669977627
29572,Domu Technology Inc.,Summer 2024,Active,1,0,5.183041942965703,0.18928627754241034
29573,Undermind,Summer 2024,Active,1,0,0.8054890155333345,0.3215136001440494
29574,Superunit,Summer 2024,Active,1,0,0.5061853590716038,0.020389430061302026
29575,Doublezero,Summer 2024,Active,1,0,5.195201456888025,0.04703249500904719
29577,Variant,Fall 2024,Active,1,0,0.4089683940486719,0.22780839186635155
29579,Understood Care,Summer 2024,Active,1,0,5.945565264398505,0.45324543045572874
29582,Cheers,Summer 2024,Active,1,0,0.5349553611562746,0.11168473217647036
29585,Mem0,Summer 2024,Active,1,0,5.7126171285375245,0.20803671724964853
29588,Saphira AI,Summer 2024,Active,1,1,2.329562833561136,0.20889191986303968
29589,Theseus,Summer 2024,Active,0,1,2.5106884954429765,0.1660016537130783
29597,Spaceium Inc,Summer 2024,Active,0,1,3.3352643925367027,0.1866612267476024
29605,Educato,Summer 2024,Active,1,0,0.04805684650896369,0.35157986031374716
29607,ProhostAI,Summer 2024,Active,1,0,5.924303499358053,0.1742992497041052
29623,Entangl,Summer 2024,Active,1,0,2.092351815288869,0.34521299574131226
29627,Codes Health,Summer 2024,Active,1,0,0.5665950166875608,0.07555114682511804
29633,Unsloth AI,Summer 2024,Active,1,0,5.138001029953216,0.09476728189576292
29634,Random Labs,Summer 2024,Active,1,0,1.4550385790261617,0.1109828148482336
29635,DigitalCarbon,Summer 2024,Active,1,0,2.11021755554748,0.14992338076134387
29636,Bayesline,Summer 2024,Active,1,0,1.2432559706012642,0.2032305029784116
29639,Callback,Summer 2024,Active,1,0,4.178998321719718,0.13108582171046387
29641,Invaria,Summer 2024,Inactive,1,0,2.0912881550257025,0.2280403559754868
29643,Sage Care,Summer 2024,Active,1,0,5.478952107592541,0.2507900587216664
29646,Corgi Insurance,Summer 2024,Active,1,0,5.217187465770371,0.06097859953985878
29647,Maitai,Summer 2024,Active,1,0,2.0715281304646447,0.13063425046465665
29649,Wordware,Summer 2024,Active,1,0,5.813321003233979,0.0796953063561188
29650,Sorcerer,Summer 2024,Active,1,0,1.4346158792294403,0.20809951434556198
29651,FirstWork,Summer 2024,Active,1,0,4.345612129402327,0.12356552317682504
29653,ideate.xyz,Summer 2024,Active,1,0,2.1317998305039687,0.06599969711702758
29654,Stardrift,Summer 2024,Active,1,0,5.546584105158582,0.12883989950119015
29655,Decisional AI,Summer 2024,Active,1,0,0.47051596245488553,0.06806881763748893
29659,Unbound,Summer 2024,Active,1,0,1.5345639984783384,0.23389705364925054
29660,Hyrex,Summer 2024,Active,1,0,4.590694913199597,0.09666332474279553
29661,Silurian,Summer 2024,Active,1,0,1.4625393453402293,0.20932756561390176
29663,NetworkOcean,Summer 2024,Active,1,0,2.186655635096632,0.27429219463903476
29665,Cloudglue,Summer 2024,Active,1,0,4.014070501811489,0.03615186057291348
29666,Willow,Spring 2025,Active,1,0,4.800950370860153,0.1279466162139779
29668,Proxis,Summer 2024,Active,1,0,5.594537531099877,0.07732025986143944
29670,Zuni,Summer 2024,Active,1,0,5.358349838753315,0.20708707398548437
29671,Scape,Summer 2024,Active,1,0,5.785283260598363,0.28308766603108104
29672,"DeepSim, Inc.",Summer 2024,Active,1,0,1.885332761775889,0.3533786998266293
29673,Storia AI,Summer 2024,Active,1,0,0.6544681516862179,0.20134270386670103
29676,Elevate,Summer 2024,Active,1,0,2.337672683054361,0.005932148282200016
29679,Dodo,Summer 2024,Active,1,0,5.435748203023202,0.32411684473753727
29682,RunLocal AI,Summer 2024,Active,1,0,1.9946959292236843,0.1960445974807466
29683,CodeViz,Summer 2024,Active,1,0,1.520419236458203,0.2956663224930504
29685,Lore,Summer 2024,Active,1,0,5.621922123623732,0.15658428788513284
29687,MinusX,Summer 2024,Active,1,0,1.0191742995884743,0.13704476233173546
29688,camfer,Summer 2024,Active,1,0,2.5504183811426717,0.3869574753834367
29689,Tivara,Summer 2024,Active,1,0,5.997245782885137,0.2250994386903873
29690,Kenley,Summer 2024,Active,1,0,0.046929117783864986,0.4029603294630678
29693,Gauge,Summer 2024,Active,1,0,1.638003093096259,0.19640583834081032
29695,Dench.com,Summer 2024,Active,1,0,5.760831716061432,0.24426999127815263
29697,Stormy,Summer 2025,Active,1,0,0.23165333450439773,0.13503591192062117
29698,AutoPallet Robotics,Summer 2024,Active,1,0,3.6222093679341327,0.5003895504390993
29701,Plume,Summer 2024,Active,1,0,1.783113604693276,0.29345262014339246
29702,LedgerUp,Summer 2024,Active,1,0,4.730126466285018,0.18557993399841724
29704,Modus,Summer 2024,Active,1,0,5.1475624976280185,0.09541780304372528
29705,Lighthouz AI,Summer 2024,Active,1,0,3.9041437339024014,0.12608601925444932
29706,Mito Health,Summer 2024,Active,1,0,0.936109785724149,0.35850307941033543
29710,TaxGPT,Summer 2024,Active,1,0,0.3248636889784456,0.17368969335570403
29711,Fazeshift,Summer 2024,Active,1,0,4.275710812336738,0.22034757596978288
29712,Benchify,Summer 2024,Active,1,0,0.6072869494879634,0.09005934139961426
29713,Anthrogen,Summer 2024,Active,1,0,1.324704719660145,0.22770626625035886
29716,CreativeMode,Summer 2024,Active,1,0,5.58601863540531,0.06461169400995548
29717,Conveo,Summer 2024,Active,1,0,0.8890079962447712,0.27331081041073185
29719,Manaflow,Summer 2024,Active,1,0,1.795541427921692,0.12058632123906522
29721,Panora,Summer 2024,Active,1,0,4.052822489285654,0.27771575624134004
29723,Aluna,Summer 2024,Active,1,0,0.6147549303065094,0.3783548635653034
29724,Ontra Mobility,Summer 2024,Active,1,0,0.5974084710239287,0.0706728385429299
29727,Overstand Labs,Winter 2025,Active,1,0,0.7072728446572744,0.16463898495588433
29729,Clearly AI,Summer 2024,Active,1,0,1.399610094361357,0.24037183902855574
