OCC_CODE,proj,bundle,value,strip,cong,reinst,dlnw
47-5071,-0.0012882118732842666,0.04512915537833462,-0.44290635205411055,-0.0012185504969779437,-0.4600774499558362,0.018389648398703606,0.18800641843551746
47-5081,-0.008768427615421796,-0.5269195456251655,-0.8939766631081012,-0.036756467303662,-0.8780569336010533,0.020836737796614102,0.25131442828090567
49-1011,-0.20680961942543624,-13.373244447388652,-0.32445593052777744,-0.45185240165756335,0.09177418994584396,0.03562228118394195,0.16840477976549417
49-2011,-0.018841821998294858,-1.3744826101376613,-0.7725510574264263,-0.06715594670845171,-0.7253221757745898,0.019927065056615234,0.1900941822747524
49-2021,-0.021863688425875043,-3.087485790334996,-0.7950634316732783,-0.07185679246531196,-0.749128132427161,0.02592149321919468,0.13737448682352094
49-2022,-0.033630182100543526,-3.5270641314730042,-0.5849551965379738,-0.1200797136594205,-0.4898354549530022,0.02495997207444889,0.0984400728132524
49-2091,-0.04138176258154959,-3.7346427241428213,-0.9199969973571154,-0.07415750037451074,-0.8743968018704908,0.028557304887886215,0.22497789194051787
49-2092,-0.0010837367318481629,-0.02877245304347356,-1.1365784828884942,-0.014549792945278028,-1.14171681217938,0.019688122236163785,0.24304796025184494
49-2093,-0.01622325396642845,-1.6624587291522674,-1.037747565473094,-0.13240415745003453,-0.9306695303882222,0.02532612236516263,0.3057317650928857
49-2094,-0.03348820783127372,-5.507410860220204,-0.9902692036704503,-0.09508652056155587,-0.9191899784324571,0.024007295323562605,0.2226523749369349
49-2095,-0.05737085917640676,-5.81210527171335,-1.061066362810188,-0.1922055666521194,-0.8931793775649508,0.024318581406882256,0.21871163430975438
49-2096,-0.05178213220569926,-5.205656868376225,-1.2586310617661955,-0.18781052052821678,-1.0976790068983329,0.026858465660354103,0.25889092206776976
49-2097,-0.010306844088980902,-1.2607449164304088,-0.9306146505471999,-0.04831753622045154,-0.9091684902844346,0.026871375957686183,0.2864965358576792
49-2098,-0.08794692548934033,-8.540737498800882,-0.7416540039087072,-0.25270517326462016,-0.5128529375782906,0.02390410693420364,0.20444821219249487
49-3011,-0.018339684957550745,-2.3914433254014735,-0.6719135885264982,-0.10317048832001685,-0.5894617127650421,0.02071861255856078,0.22021814698510456
49-3021,-0.013674108698773765,-1.0519645681792165,-0.4498054879406088,-0.04270003048257731,-0.4332713775514754,0.026165920093443873,0.23084650414708596
49-3022,-0.0005203229403855582,0.12114801280954199,-0.5465671310462588,-0.0019734819311354457,-0.5705011579876902,0.025907508872566876,0.2862275267407868
49-3023,-0.007673887802054724,-1.5376938987018554,-0.18960975296335958,-0.04612635352000982,-0.1638683373381542,0.020384937894804445,0.18446024314011655
49-3031,-0.008638288530147283,-1.212609940422824,-0.38544713565445043,-0.046840214102354505,-0.3580878841794388,0.01948096262734289,0.24183568432636227
49-3041,-0.0065052017445968524,-0.4762484098753904,-0.7888308658685323,-0.025490830193627634,-0.7849326187135253,0.02159258303862055,0.29272110480665603
49-3042,-0.003143390170545851,-0.24040430117480904,-0.4381306455730556,-0.014005714317967044,-0.4441643540715874,0.020039422816498842,0.2050541866440967
49-3043,-0.002064464194532776,-0.048192790324910056,-0.6841169531138589,-0.008163919886678528,-0.6983394173855597,0.022386384158379347,0.18010589857587123
49-3051,-0.010469679475654883,-1.2046948193865583,-0.8235238682298935,-0.0395242793301116,-0.8041849782772359,0.020185389377453955,0.3311377372351094
49-3052,-0.007086707640755462,-0.5400069276224175,-0.8764227981379831,-0.024974598663118464,-0.8744624907371628,0.023014291262298148,0.255790629150876
49-3053,-0.0026899322713678365,-0.09113758447390263,-0.7892425385542556,-0.013734765080627653,-0.7946378835738761,0.01913011010024812,0.2821946940615323
49-3091,0.001018134690085538,0.1248280920035241,-0.4758463581163541,-0.002173078231822334,-0.502607312433144,0.028934032548612265,0.3441829770843534
49-3092,-0.004110914302597619,-0.4437900834758718,-0.768998634157847,-0.022472980279814703,-0.7692275502187611,0.022701896340728833,0.29894526473049154
49-3093,-0.0005307749696396295,0.08448342222717668,-0.3474857275100689,-0.0034347751718804,-0.36919337156938825,0.025142419231199753,0.27507571202619596
49-9011,-0.001923955590648864,-0.0873380248830381,-0.36550755262298784,-0.008978879746847301,-0.3813634676203699,0.024834794744229338,0.29279653504420855
49-9012,-0.004928343943285913,-0.5305880264327432,-0.8964586770153362,-0.02239731069855999,-0.891223854885824,0.017162488569047785,0.24656912977419676
49-9021,-0.012145961043340021,-0.9793951514339538,-0.27682026260888515,-0.06074730522254157,-0.23899607628037378,0.022923118894030203,0.2245936304696552
49-9031,-0.013369523284859564,-1.4592140288252724,-0.7668361434091713,-0.11220868880844437,-0.6784092343316144,0.023781779730887465,0.23587211569159017
49-9041,-0.008564245991562284,-0.6431664697931998,-0.1911770021942436,-0.0340490034149874,-0.17720954597484528,0.020081547195589078,0.18542113308411912
49-9043,-0.00043822247786434395,0.0716369359692782,-0.7027171089058841,-0.0033893670187752356,-0.7184456769692464,0.01911793508213755,0.2469284563376517
49-9044,0.00023400736298871368,0.06733251219143918,-0.763609902762068,-0.0024999069068760704,-0.7777627563361325,0.016652760480940554,0.1678025876921243
49-9045,0.00019774956768656973,0.13064175335270017,-0.417910486919828,-9.50279782330199e-05,-0.4444764032204116,0.0266609442788166,0.12720118713770567
49-9051,-0.00793877466183849,-0.5109451901764933,-0.6181343566744557,-0.03948412620496056,-0.6036530001468661,0.025002769677370917,0.27359885842915777
49-9052,-0.018897001644588688,-1.278819374364287,-0.5682718110354692,-0.08113547061598014,-0.5106570957619896,0.023520755342500532,0.26947033731507153
49-9061,-0.022370459050098417,-2.5319677062889614,-1.9722761323461628,-0.06713506730186314,-1.9249152884784557,0.019774223434156024,0.30479010856972044
49-9062,-0.05607568973970808,-6.428220145413603,-1.0048914387817862,-0.2375637716465806,-0.7917436973637857,0.024416030228580077,0.22407178225719182
49-9063,-0.007754302808011729,-0.5049533379756591,-1.089685827414804,-0.07935462157971163,-1.0344666014912312,0.02413539565613876,0.23644851700507674
49-9064,-0.010823780151953026,-1.5002487467680752,-0.5383096380306545,-0.04898791467346664,-0.5139217518045971,0.024600028447409272,0.4581924683173906
49-9071,-0.0011569541872192975,-0.012032400545928912,0.26635709587804834,-0.007584349512035793,0.2556934369357058,0.01824800845437835,0.238040028771775
49-9081,-0.034685453482314645,-5.343773106534463,-1.5370802238670915,-0.1292093783133943,-1.4301753531372392,0.022304507583541966,0.1921655034261378
49-9091,-0.002555651027791839,-0.10667165273794427,-0.767115053249745,-0.008100962084234276,-0.7777937333873619,0.018779642221851134,0.2922225416216997
49-9092,-0.033623889295636755,-5.216145670622644,-0.8018961517832204,-0.13731813185337804,-0.6931432551876737,0.02856523525783139,0.37861313984674627
49-9094,0.0006856067442558281,0.14393540292762488,-0.43350084787502574,-0.0003927673852897051,-0.4613534732689586,0.028245392779222556,0.2022927558340193
49-9095,-0.004003639519514546,-0.24696426832070004,-1.4224384859726018,-0.05329788330525442,-1.3947640869690074,0.02562348430166006,0.3054785722554012
49-9096,-0.0016927921843868708,-0.012843902566437138,-0.7428172691985027,-0.010512932594541002,-0.7540288555601475,0.02172451895618588,0.2085591870108119
49-9097,-0.002806551386978328,-0.21453233770157776,-0.7759381099933029,-0.015481443985096988,-0.7819762354579636,0.021519569449757636,0.22426904383594426
49-9098,-0.003303681224521285,-0.11443410762105513,-0.5401404483174668,-0.013385458387090932,-0.5410208487438442,0.014265858813468313,0.26058107838634026
49-9099,-0.042905071143477705,-7.072673924725344,-0.6529967657461659,-0.1927772487441053,-0.485728384523751,0.025508867521690348,0.21190570789923768
51-1011,-0.18415964776324634,-8.93845084264805,-0.24596032625878106,-0.3136021326223952,0.03368429516356475,0.03395751120004942,0.19395645745679868
51-2011,-0.005997166835465794,-0.39317893536766846,-0.9167530988866197,-0.025152865749796582,-0.9113201761906917,0.019719943053868594,0.187361279112777
