soc2018,year,wage_hourly,wage_source,tot_emp,n_soc2000,one_to_one
25-2012,2007,21.692307692307708,A_MEDIAN,170880.0,1,True
25-2021,2007,22.754807692307693,A_MEDIAN,1538030.0,1,True
25-2022,2007,23.028846153846153,A_MEDIAN,652560.0,1,True
25-2023,2007,22.254807692307697,A_MEDIAN,15260.0,1,True
25-2031,2007,23.759615384615387,A_MEDIAN,1058870.0,1,True
25-2032,2007,24.08173076923077,A_MEDIAN,97550.0,1,True
25-2051,2007,23.24519230769231,A_MEDIAN,219930.0,1,False
25-2055,2007,23.24519230769231,A_MEDIAN,219930.0,1,False
25-2056,2007,23.24519230769231,A_MEDIAN,219930.0,1,False
25-2057,2007,23.528846153846153,A_MEDIAN,100160.0,1,True
25-2058,2007,23.86538461538462,A_MEDIAN,141330.0,1,True
25-2059,2007,14.432692307692308,A_MEDIAN,555460.0,1,False
25-3011,2007,21.499999999999996,H_MEDIAN,72240.0,1,True
25-3021,2007,16.62,H_MEDIAN,156960.0,1,True
25-3031,2007,14.432692307692308,A_MEDIAN,555460.0,1,False
25-3041,2007,14.432692307692308,A_MEDIAN,555460.0,1,False
25-3099,2007,14.432692307692308,A_MEDIAN,555460.0,1,False
25-4011,2007,20.730000000000004,H_MEDIAN,5420.0,1,True
25-4012,2007,22.110000000000003,H_MEDIAN,10120.0,1,True
25-4013,2007,17.0,H_MEDIAN,9950.0,1,True
25-4022,2007,24.322605678833924,H_MEDIAN,155330.0,2,False
25-4031,2007,13.309999999999993,H_MEDIAN,114150.0,1,True
25-9021,2007,20.110000000000003,H_MEDIAN,12050.0,1,True
25-9031,2007,26.569999999999997,H_MEDIAN,117940.0,1,True
25-9042,2007,10.375,A_MEDIAN,1251610.0,1,False
25-9043,2007,10.375,A_MEDIAN,1251610.0,1,False
25-9044,2007,13.490384615384613,A_MEDIAN,119790.0,1,True
25-9049,2007,10.375,A_MEDIAN,1251610.0,1,False
25-9099,2007,15.88,H_MEDIAN,98790.0,1,True
27-1011,2007,34.77000000000001,H_MEDIAN,32290.0,1,True
27-1012,2007,12.590000000000002,H_MEDIAN,5390.0,1,True
27-1013,2007,20.229999999999997,H_MEDIAN,10500.0,1,True
27-1014,2007,26.23,H_MEDIAN,29440.0,1,True
27-1019,2007,21.53,H_MEDIAN,7910.0,1,True
27-1021,2007,27.19,H_MEDIAN,34800.0,1,True
27-1022,2007,30.199999999999996,H_MEDIAN,16460.0,1,True
27-1023,2007,10.839999999999998,H_MEDIAN,59530.0,1,True
27-1024,2007,19.85000000000001,H_MEDIAN,201080.0,1,True
27-1025,2007,21.140000000000004,H_MEDIAN,52620.0,1,True
27-1026,2007,11.939999999999998,H_MEDIAN,68660.0,1,True
27-1027,2007,20.78,H_MEDIAN,8620.0,1,True
27-1029,2007,21.01,H_MEDIAN,11890.0,1,True
27-2011,2007,14.279999999999998,H_MEDIAN,44860.0,1,True
27-2012,2007,29.370000000000008,H_MEDIAN,72390.0,1,True
27-2021,2007,18.48076923076923,A_MEDIAN,12670.0,1,True
27-2022,2007,13.384615384615385,A_MEDIAN,165410.0,1,True
27-2023,2007,11.908653846153841,A_MEDIAN,13630.0,1,True
27-2031,2007,10.72,H_MEDIAN,12530.0,1,True
27-2032,2007,17.11,H_MEDIAN,15250.0,1,True
27-2041,2007,19.299999999999997,H_MEDIAN,9110.0,1,True
27-2042,2007,19.91999999999999,H_MEDIAN,47520.0,1,True
27-2091,2007,13.99,H_MEDIAN,32040.0,1,False
27-2099,2007,13.99,H_MEDIAN,32040.0,1,False
27-3011,2007,12.530000000000001,H_MEDIAN,39500.0,1,True
27-3023,2007,17.34387311830845,H_MEDIAN,58170.0,2,False
27-3031,2007,23.940000000000005,H_MEDIAN,225880.0,1,False
27-3041,2007,23.230000000000004,H_MEDIAN,105920.0,1,True
27-3042,2007,29.039999999999985,H_MEDIAN,46740.0,1,True
27-3043,2007,24.359999999999996,H_MEDIAN,44310.0,1,True
27-3091,2007,18.019999999999996,H_MEDIAN,33680.0,1,True
27-3092,2007,21.789999999999996,H_MEDIAN,20120.0,1,True
27-3099,2007,17.73652899436082,H_MEDIAN,32910.0,2,False
27-4011,2007,17.329999999999995,H_MEDIAN,40360.0,1,True
27-4012,2007,15.499999999999998,H_MEDIAN,34250.0,1,True
27-4014,2007,22.38,H_MEDIAN,15490.0,1,True
27-4015,2007,24.929999999999996,H_MEDIAN,18580.0,1,False
27-4021,2007,13.319999999999997,H_MEDIAN,62370.0,1,True
27-4031,2007,20.120000000000005,H_MEDIAN,19990.0,1,True
27-4032,2007,23.019999999999996,H_MEDIAN,17410.0,1,True
27-4099,2007,24.929999999999996,H_MEDIAN,18580.0,1,False
29-1011,2007,31.679999999999996,H_MEDIAN,27190.0,1,True
29-1021,2007,66.16999999999999,H_MEDIAN,85260.0,1,True
29-1022,2007,85.78999999999999,H_MEAN,5040.0,1,True
29-1023,2007,89.11,H_MEAN,5350.0,1,True
29-1024,2007,81.42000000000002,H_MEAN,380.0,1,True
29-1029,2007,50.690000000000005,H_MEDIAN,4490.0,1,True
29-1031,2007,23.56,H_MEDIAN,52800.0,1,True
29-1041,2007,45.09000000000002,H_MEDIAN,24900.0,1,True
29-1051,2007,48.31000000000001,H_MEDIAN,253110.0,1,True
29-1071,2007,37.71999999999999,H_MEDIAN,67160.0,1,True
29-1081,2007,53.13000000000001,H_MEDIAN,9320.0,1,True
29-1122,2007,30.67,H_MEDIAN,91920.0,1,True
29-1123,2007,33.54,H_MEDIAN,161850.0,1,True
29-1124,2007,33.660000000000004,H_MEDIAN,14620.0,1,True
29-1125,2007,17.76,H_MEDIAN,23240.0,1,True
29-1126,2007,24.07,H_MEDIAN,101180.0,1,True
29-1127,2007,29.180000000000017,H_MEDIAN,103810.0,1,True
29-1128,2007,24.1,H_MEDIAN,11580.0,1,False
29-1129,2007,24.1,H_MEDIAN,11580.0,1,False
29-1131,2007,36.17,H_MEDIAN,50790.0,1,True
29-1141,2007,28.849999999999998,H_MEDIAN,2468340.0,1,False
29-1151,2007,28.849999999999998,H_MEDIAN,2468340.0,1,False
29-1161,2007,28.849999999999998,H_MEDIAN,2468340.0,1,False
29-1171,2007,28.849999999999998,H_MEDIAN,2468340.0,1,False
29-1181,2007,28.580000000000002,H_MEDIAN,11360.0,1,True
29-1211,2007,92.68000000000006,H_MEAN,31030.0,1,True
29-1212,2007,74.59,H_MEAN,237400.0,1,False
29-1213,2007,74.59,H_MEAN,237400.0,1,False
29-1214,2007,74.59,H_MEAN,237400.0,1,False
29-1215,2007,73.86000000000003,H_MEAN,113250.0,1,True
29-1216,2007,80.41999999999997,H_MEAN,46260.0,1,True
29-1217,2007,74.59,H_MEAN,237400.0,1,False
29-1218,2007,88.27000000000001,H_MEAN,21340.0,1,True
29-1221,2007,67.64000000000001,H_MEDIAN,28890.0,1,True
29-1222,2007,74.59,H_MEAN,237400.0,1,False
29-1223,2007,70.97000000000001,H_MEAN,21790.0,1,True
29-1224,2007,74.59,H_MEAN,237400.0,1,False
29-1229,2007,74.59,H_MEAN,237400.0,1,False
29-1241,2007,74.59,H_MEAN,237400.0,1,False
29-1242,2007,92.03000000000002,H_MEAN,50260.0,1,False
29-1243,2007,92.03000000000002,H_MEAN,50260.0,1,False
29-1249,2007,92.03000000000002,H_MEAN,50260.0,1,False
29-1291,2007,30.639999999999997,H_MEDIAN,44350.0,1,False
29-1292,2007,31.119999999999994,H_MEDIAN,168600.0,1,True
29-1299,2007,30.639999999999997,H_MEDIAN,44350.0,1,False
29-2011,2007,24.86999999999999,H_MEDIAN,163270.0,1,True
29-2012,2007,16.48,H_MEDIAN,145890.0,1,True
29-2031,2007,21.61000000000001,H_MEDIAN,46980.0,1,True
29-2032,2007,28.78,H_MEDIAN,46770.0,1,True
29-2033,2007,31.089999999999982,H_MEDIAN,20410.0,1,True
29-2034,2007,24.160000000000007,H_MEDIAN,200370.0,1,False
29-2035,2007,24.160000000000007,H_MEDIAN,200370.0,1,False
29-2036,2007,17.609999999999996,H_MEDIAN,73730.0,1,False
29-2042,2007,13.660000000000002,H_MEDIAN,201200.0,1,False
29-2043,2007,13.660000000000002,H_MEDIAN,201200.0,1,False
29-2051,2007,11.9,H_MEDIAN,24540.0,1,True
29-2052,2007,12.85,H_MEDIAN,301950.0,1,True
29-2053,2007,14.270000000000001,H_MEDIAN,60690.0,1,True
29-2055,2007,18.050000000000004,H_MEDIAN,86000.0,1,True
29-2056,2007,13.450000000000001,H_MEDIAN,73240.0,1,True
29-2057,2007,17.609999999999996,H_MEDIAN,73730.0,1,False
29-2061,2007,18.240000000000002,H_MEDIAN,719240.0,1,True
29-2072,2007,14.079999999999998,H_MEDIAN,165590.0,1,False
29-2081,2007,15.109999999999998,H_MEDIAN,62420.0,1,True
29-2091,2007,29.100000000000016,H_MEDIAN,5600.0,1,True
29-2092,2007,17.609999999999996,H_MEDIAN,73730.0,1,False
29-2099,2007,17.96310000832142,H_MEDIAN,91340.0,2,False
29-9021,2007,15.245895807069273,H_MEDIAN,219230.0,2,False
29-9091,2007,18.442307692307693,A_MEDIAN,14970.0,1,True
29-9092,2007,19.489999999999988,H_MEDIAN,53640.0,1,False
29-9093,2007,19.489999999999988,H_MEDIAN,53640.0,1,False
29-9099,2007,19.489999999999988,H_MEDIAN,53640.0,1,False
31-1121,2007,9.62,H_MEDIAN,834580.0,1,True
31-1122,2007,8.89,H_MEDIAN,595350.0,1,True
31-1131,2007,11.139999999999999,H_MEDIAN,1390260.0,1,False
31-1132,2007,11.139999999999999,H_MEDIAN,1390260.0,1,False
31-1133,2007,12.250000000000002,H_MEDIAN,58310.0,1,True
31-2011,2007,21.66,H_MEDIAN,25130.0,1,True
31-2012,2007,12.54,H_MEDIAN,7640.0,1,True
31-2021,2007,21.219999999999995,H_MEDIAN,59120.0,1,True
31-2022,2007,11.050000000000002,H_MEDIAN,43350.0,1,True
31-9011,2007,16.759999999999998,H_MEDIAN,45920.0,1,True
31-9091,2007,15.17,H_MEDIAN,283680.0,1,True
31-9092,2007,13.19,H_MEDIAN,434540.0,1,True
31-9093,2007,13.0,H_MEDIAN,43790.0,1,True
31-9094,2007,15.019999999999996,H_MEDIAN,86990.0,1,True
31-9095,2007,9.39,H_MEDIAN,49630.0,1,True
31-9096,2007,9.980000000000002,H_MEDIAN,71190.0,1,True
31-9097,2007,13.619999999999997,H_MEDIAN,191110.0,1,False
31-9099,2007,13.619999999999997,H_MEDIAN,191110.0,1,False
33-1011,2007,26.78999999999999,H_MEDIAN,41000.0,1,True
33-1012,2007,34.910000000000004,H_MEDIAN,91510.0,1,True
33-1021,2007,31.27,H_MEDIAN,52160.0,1,True
33-1091,2007,20.680000000000003,H_MEDIAN,45750.0,1,False
33-1099,2007,20.680000000000003,H_MEDIAN,45750.0,1,False
33-2011,2007,20.750000000000004,H_MEDIAN,289710.0,1,True
33-2021,2007,24.44,H_MEDIAN,12980.0,1,True
33-2022,2007,15.109999999999998,H_MEDIAN,1600.0,1,True
33-3011,2007,17.74,H_MEDIAN,18830.0,1,True
33-3012,2007,17.78,H_MEDIAN,431980.0,1,True
33-3021,2007,28.810000000000002,H_MEDIAN,103320.0,1,True
33-3031,2007,23.0,H_MEDIAN,7500.0,1,True
33-3041,2007,15.129999999999999,H_MEDIAN,9910.0,1,True
33-3051,2007,23.859999999999996,H_MEDIAN,625880.0,1,True
33-3052,2007,22.29,H_MEDIAN,5530.0,1,True
33-9011,2007,14.1,H_MEDIAN,14890.0,1,True
33-9021,2007,18.090000000000003,H_MEDIAN,37410.0,1,True
33-9031,2007,13.19,H_MEDIAN,9030.0,1,True
33-9032,2007,10.849999999999998,H_MEDIAN,1032260.0,1,False
33-9091,2007,10.65,H_MEDIAN,67570.0,1,True
33-9092,2007,8.64,H_MEDIAN,107420.0,1,True
33-9093,2007,12.54404823682168,H_MEDIAN,1345580.0,3,False
33-9094,2007,13.579999999999997,H_MEDIAN,81410.0,1,False
33-9099,2007,13.579999999999997,H_MEDIAN,81410.0,1,False
35-1011,2007,17.87,H_MEDIAN,100130.0,1,True
35-1012,2007,13.48,H_MEDIAN,788750.0,1,True
35-2011,2007,7.749999999999999,H_MEDIAN,575510.0,1,True
35-2012,2007,10.26,H_MEDIAN,372450.0,1,True
35-2013,2007,11.669999999999998,H_MEDIAN,950.0,1,True
35-2014,2007,10.199999999999998,H_MEDIAN,878990.0,1,True
35-2015,2007,8.959999999999999,H_MEDIAN,177450.0,1,True
35-2019,2007,10.640000000000002,H_MEDIAN,15440.0,1,True
35-2021,2007,8.730000000000002,H_MEDIAN,873470.0,1,True
35-3011,2007,8.22,H_MEDIAN,498090.0,1,True
35-3023,2007,7.661967823936743,H_MEDIAN,3144320.0,2,False
35-3031,2007,7.619999999999999,H_MEDIAN,2357040.0,1,True
35-3041,2007,9.059999999999999,H_MEDIAN,185530.0,1,True
35-9011,2007,7.710000000000001,H_MEDIAN,401070.0,1,True
35-9021,2007,7.890000000000001,H_MEDIAN,509550.0,1,True
35-9031,2007,8.069999999999999,H_MEDIAN,342960.0,1,True
35-9099,2007,8.930000000000001,H_MEDIAN,52160.0,1,True
37-1011,2007,15.789999999999997,H_MEDIAN,179850.0,1,True
37-1012,2007,18.620000000000005,H_MEDIAN,110340.0,1,True
37-2011,2007,10.000000000000002,H_MEDIAN,2112870.0,1,True
37-2012,2007,8.82,H_MEDIAN,915890.0,1,True
37-2019,2007,13.020000000000001,H_MEDIAN,14320.0,1,True
37-2021,2007,13.96,H_MEDIAN,63440.0,1,True
37-3011,2007,10.69,H_MEDIAN,932730.0,1,True
37-3012,2007,13.729999999999999,H_MEDIAN,25560.0,1,True
37-3013,2007,14.330000000000002,H_MEDIAN,30670.0,1,True
37-3019,2007,10.27,H_MEDIAN,18230.0,1,True
39-1013,2007,16.823555818611382,H_MEDIAN,39480.0,2,False
39-1014,2007,16.300000000000004,H_MEDIAN,126870.0,1,False
39-1022,2007,16.300000000000004,H_MEDIAN,126870.0,1,False
39-2011,2007,12.590000000000002,H_MEDIAN,9110.0,1,True
39-2021,2007,9.08,H_MEDIAN,118760.0,1,True
39-3011,2007,7.510000000000001,H_MEDIAN,86210.0,1,True
39-3012,2007,9.269999999999998,H_MEDIAN,17370.0,1,True
39-3019,2007,11.089999999999998,H_MEDIAN,14270.0,1,True
39-3021,2007,8.839999999999998,H_MEDIAN,10840.0,1,True
39-3031,2007,7.849999999999998,H_MEDIAN,106700.0,1,True
39-3091,2007,8.100000000000001,H_MEDIAN,245380.0,1,True
39-3092,2007,12.639999999999999,H_MEDIAN,4570.0,1,True
39-3093,2007,9.179999999999998,H_MEDIAN,17830.0,1,True
39-3099,2007,9.059999999999999,H_MEDIAN,42020.0,1,True
39-4011,2007,17.690000000000005,H_MEDIAN,8930.0,1,True
39-4012,2007,9.22,H_MEDIAN,64210.0,1,False
39-4021,2007,10.069999999999999,H_MEDIAN,33100.0,1,True
39-4031,2007,24.210000000000004,H_MEDIAN,24020.0,1,False
39-5011,2007,11.31,H_MEDIAN,12110.0,1,True
39-5012,2007,10.679999999999998,H_MEDIAN,343320.0,1,True
39-5091,2007,16.949999999999996,H_MEDIAN,1400.0,1,True
39-5092,2007,9.600000000000001,H_MEDIAN,52730.0,1,True
39-5093,2007,7.930000000000001,H_MEDIAN,15310.0,1,True
39-5094,2007,13.070000000000002,H_MEDIAN,24960.0,1,True
39-6011,2007,9.250000000000002,H_MEDIAN,49700.0,1,True
39-6012,2007,12.279999999999998,H_MEDIAN,19770.0,1,True
39-7011,2007,10.630000000000003,H_MEDIAN,31620.0,1,True
39-7012,2007,14.739999999999998,H_MEDIAN,3520.0,1,True
39-9011,2007,8.82,H_MEDIAN,576680.0,1,True
39-9031,2007,13.309999999999999,H_MEDIAN,219990.0,1,True
39-9032,2007,10.199999999999998,H_MEDIAN,278070.0,1,True
39-9041,2007,11.080000000000002,H_MEDIAN,51630.0,1,True
39-9099,2007,9.22,H_MEDIAN,64210.0,1,False
41-1011,2007,16.57,H_MEDIAN,1156540.0,1,True
41-1012,2007,32.21999999999999,H_MEDIAN,280770.0,1,True
41-2011,2007,8.249999999999998,H_MEDIAN,3545330.0,1,True
41-2012,2007,10.039999999999997,H_MEDIAN,24640.0,1,True
41-2021,2007,9.650000000000002,H_MEDIAN,462040.0,1,True
41-2022,2007,13.519999999999998,H_MEDIAN,230480.0,1,True
41-2031,2007,9.689999999999998,H_MEDIAN,4429060.0,1,True
41-3011,2007,20.590000000000003,H_MEDIAN,161440.0,1,True
41-3021,2007,21.210000000000004,H_MEDIAN,321920.0,1,True
41-3031,2007,32.89999999999999,H_MEDIAN,268480.0,1,True
41-3041,2007,14.489999999999998,H_MEDIAN,85580.0,1,True
41-3091,2007,23.34,H_MEDIAN,556430.0,1,True
41-4011,2007,32.81999999999999,H_MEDIAN,403320.0,1,True
41-4012,2007,24.400000000000013,H_MEDIAN,1505930.0,1,True
41-9011,2007,10.849999999999998,H_MEDIAN,83270.0,1,True
41-9012,2007,10.83,H_MEDIAN,2060.0,1,True
41-9021,2007,28.299999999999983,H_MEDIAN,49270.0,1,True
41-9022,2007,19.520000000000003,H_MEDIAN,172030.0,1,True
41-9031,2007,38.58999999999998,H_MEDIAN,75940.0,1,True
41-9041,2007,10.28,H_MEDIAN,354000.0,1,True
41-9091,2007,9.330000000000002,H_MEDIAN,11600.0,1,True
41-9099,2007,16.8,H_MEDIAN,151890.0,1,False
43-1011,2007,21.470000000000002,H_MEDIAN,1378240.0,1,True
43-2011,2007,11.28,H_MEDIAN,160200.0,1,True
43-2021,2007,15.180000000000001,H_MEDIAN,23840.0,1,True
43-2099,2007,16.880137091551777,H_MEDIAN,4940.0,2,False
43-3011,2007,14.420000000000005,H_MEDIAN,409570.0,1,True
43-3021,2007,14.410000000000004,H_MEDIAN,515060.0,1,True
43-3031,2007,15.17,H_MEDIAN,1858500.0,1,True
43-3041,2007,11.3,H_MEDIAN,17120.0,1,True
43-3051,2007,16.26,H_MEDIAN,201940.0,1,True
43-3061,2007,16.400000000000002,H_MEDIAN,77180.0,1,True
43-3071,2007,11.02,H_MEDIAN,607960.0,1,True
43-3099,2007,13.7,H_MEDIAN,266220.0,1,False
43-4011,2007,17.96,H_MEDIAN,71170.0,1,True
43-4021,2007,14.180000000000001,H_MEDIAN,15550.0,1,True
43-4031,2007,15.540000000000001,H_MEDIAN,109080.0,1,True
43-4041,2007,14.249999999999998,H_MEDIAN,67480.0,1,True
43-4051,2007,13.96,H_MEDIAN,2193430.0,1,True
43-4061,2007,18.800000000000004,H_MEDIAN,107220.0,1,True
43-4071,2007,11.060000000000002,H_MEDIAN,214590.0,1,True
43-4081,2007,9.11,H_MEDIAN,223210.0,1,True
43-4111,2007,13.14,H_MEDIAN,227220.0,1,True
43-4121,2007,10.709999999999999,H_MEDIAN,112300.0,1,True
43-4131,2007,15.22999999999999,H_MEDIAN,239810.0,1,True
43-4141,2007,14.240000000000002,H_MEDIAN,88880.0,1,True
43-4151,2007,12.94,H_MEDIAN,255670.0,1,True
43-4161,2007,16.81,H_MEDIAN,161970.0,1,True
43-4171,2007,11.4,H_MEDIAN,1100790.0,1,True
43-4181,2007,14.339999999999998,H_MEDIAN,167390.0,1,True
43-4199,2007,15.439999999999998,H_MEDIAN,233180.0,1,True
43-5011,2007,17.820000000000004,H_MEDIAN,81380.0,1,True
43-5021,2007,10.749999999999998,H_MEDIAN,100820.0,1,True
43-5031,2007,15.699999999999998,H_MEDIAN,93670.0,1,True
43-5032,2007,15.929999999999998,H_MEDIAN,190190.0,1,True
43-5041,2007,15.289999999999997,H_MEDIAN,46220.0,1,True
43-5051,2007,21.66,H_MEDIAN,79500.0,1,True
43-5052,2007,21.389999999999986,H_MEDIAN,348070.0,1,True
43-5053,2007,21.01,H_MEDIAN,201430.0,1,True
43-5061,2007,19.080000000000002,H_MEDIAN,283930.0,1,True
43-5071,2007,12.98,H_MEDIAN,755790.0,1,True
43-5111,2007,12.559999999999999,H_MEDIAN,76000.0,1,True
43-6011,2007,18.580000000000002,H_MEDIAN,1517410.0,1,True
43-6012,2007,18.660000000000004,H_MEDIAN,266180.0,1,True
43-6013,2007,13.919999999999998,H_MEDIAN,424670.0,1,True
43-6014,2007,13.569999999999997,H_MEDIAN,1832490.0,1,True
43-9021,2007,12.2,H_MEDIAN,286540.0,1,True
43-9022,2007,14.609999999999996,H_MEDIAN,139420.0,1,True
43-9031,2007,17.069999999999997,H_MEDIAN,29320.0,1,True
43-9041,2007,15.410000000000002,H_MEDIAN,232700.0,1,True
43-9051,2007,11.729999999999999,H_MEDIAN,138990.0,1,True
43-9061,2007,11.76,H_MEDIAN,2980350.0,1,True
43-9071,2007,12.130000000000003,H_MEDIAN,87240.0,1,True
43-9081,2007,13.899999999999999,H_MEDIAN,15650.0,1,True
43-9111,2007,15.640000000000004,H_MEDIAN,19210.0,1,True
43-9199,2007,13.7,H_MEDIAN,266220.0,1,False
45-1011,2007,18.519999999999996,H_MEDIAN,20860.0,1,True
45-2011,2007,19.13,H_MEDIAN,14510.0,1,True
45-2021,2007,12.779999999999998,H_MEDIAN,2320.0,1,True
45-2041,2007,8.64,H_MEDIAN,40770.0,1,True
45-2091,2007,10.179999999999998,H_MEDIAN,22490.0,1,True
45-2092,2007,8.19,H_MEDIAN,239380.0,1,True
45-2093,2007,9.78,H_MEDIAN,43120.0,1,True
45-2099,2007,12.450000000000005,H_MEDIAN,7960.0,1,True
45-3031,2007,13.430000000000001,H_MEDIAN,960.0,1,False
45-4011,2007,9.859999999999998,H_MEDIAN,8770.0,1,True
45-4021,2007,14.410000000000004,H_MEDIAN,7500.0,1,True
45-4022,2007,14.829999999999997,H_MEDIAN,27700.0,1,True
45-4023,2007,15.450000000000001,H_MEDIAN,4430.0,1,True
45-4029,2007,15.519999999999998,H_MEDIAN,5740.0,1,True
47-1011,2007,26.89999999999999,H_MEDIAN,577130.0,1,True
47-2011,2007,24.379999999999995,H_MEDIAN,18650.0,1,True
47-2021,2007,21.19,H_MEDIAN,116290.0,1,True
47-2022,2007,17.76,H_MEDIAN,18760.0,1,True
47-2031,2007,18.110000000000003,H_MEDIAN,969670.0,1,True
47-2041,2007,17.329999999999995,H_MEDIAN,34630.0,1,True
47-2042,2007,16.879999999999992,H_MEDIAN,14070.0,1,True
47-2043,2007,15.039999999999997,H_MEDIAN,8220.0,1,True
47-2044,2007,18.61000000000001,H_MEDIAN,52790.0,1,True
47-2051,2007,16.269999999999992,H_MEDIAN,213850.0,1,True
47-2053,2007,16.54,H_MEDIAN,5920.0,1,True
47-2061,2007,13.130000000000003,H_MEDIAN,1053060.0,1,True
47-2071,2007,15.560000000000004,H_MEDIAN,63850.0,1,True
47-2072,2007,22.859999999999996,H_MEDIAN,5050.0,1,True
47-2073,2007,18.329999999999988,H_MEDIAN,403620.0,1,True
47-2081,2007,17.56,H_MEDIAN,137570.0,1,True
47-2082,2007,20.219999999999995,H_MEDIAN,37280.0,1,True
47-2111,2007,21.53,H_MEDIAN,624560.0,1,False
47-2121,2007,16.94000000000001,H_MEDIAN,50800.0,1,True
47-2131,2007,15.039999999999997,H_MEDIAN,29660.0,1,True
47-2132,2007,17.58,H_MEDIAN,29110.0,1,True
47-2141,2007,15.419999999999996,H_MEDIAN,260260.0,1,True
47-2142,2007,16.62,H_MEDIAN,5970.0,1,True
47-2151,2007,15.039999999999997,H_MEDIAN,56890.0,1,True
47-2152,2007,21.200000000000003,H_MEDIAN,435010.0,1,True
47-2161,2007,17.52,H_MEDIAN,49310.0,1,True
47-2171,2007,18.210000000000008,H_MEDIAN,28270.0,1,True
47-2181,2007,15.98,H_MEDIAN,123180.0,1,False
47-2211,2007,18.850000000000005,H_MEDIAN,167730.0,1,True
47-2221,2007,20.259999999999998,H_MEDIAN,65100.0,1,True
47-2231,2007,19.152226852355263,H_MEDIAN,1210330.0,5,False
47-3011,2007,12.63,H_MEDIAN,57870.0,1,True
47-3012,2007,11.7,H_MEDIAN,96180.0,1,True
47-3013,2007,11.960000000000003,H_MEDIAN,101370.0,1,True
47-3014,2007,10.72,H_MEDIAN,22770.0,1,True
47-3015,2007,12.190000000000001,H_MEDIAN,83380.0,1,True
47-3016,2007,10.970000000000002,H_MEDIAN,21250.0,1,True
47-3019,2007,11.49,H_MEDIAN,33870.0,1,True
47-4011,2007,23.239999999999995,H_MEDIAN,95890.0,1,True
47-4021,2007,32.69,H_MEDIAN,22950.0,1,True
47-4031,2007,12.85,H_MEDIAN,26650.0,1,True
47-4041,2007,17.47,H_MEDIAN,39530.0,1,True
47-4051,2007,15.670000000000002,H_MEDIAN,137140.0,1,True
47-4061,2007,20.250000000000014,H_MEDIAN,14050.0,1,True
47-4071,2007,15.74,H_MEDIAN,23440.0,1,True
47-4091,2007,12.650000000000004,H_MEDIAN,1090.0,1,True
47-4099,2007,15.009999999999991,H_MEDIAN,58040.0,1,False
47-5011,2007,18.17,H_MEDIAN,19410.0,1,True
47-5012,2007,20.910000000000004,H_MEDIAN,22600.0,1,True
47-5013,2007,16.73,H_MEDIAN,30440.0,1,True
47-5022,2007,16.37,H_MEDIAN,68040.0,1,False
47-5023,2007,17.459999999999997,H_MEDIAN,19760.0,1,False
47-5032,2007,17.99466465508636,H_MEDIAN,25510.0,2,False
47-5041,2007,21.09,H_MEDIAN,9830.0,1,True
47-5043,2007,20.800000000000004,H_MEDIAN,4130.0,1,True
47-5044,2007,19.216054939406547,H_MEDIAN,5430.0,2,False
47-5049,2007,19.265804209282635,H_MEDIAN,12630.0,2,False
47-5051,2007,13.489999999999998,H_MEDIAN,4100.0,1,True
47-5071,2007,13.710000000000004,H_MEDIAN,54200.0,1,True
47-5081,2007,14.370000000000001,H_MEDIAN,24670.0,1,True
47-5099,2007,18.941374448058117,H_MEDIAN,13060.0,2,False
49-1011,2007,26.63,H_MEDIAN,443790.0,1,True
49-2011,2007,17.84,H_MEDIAN,132750.0,1,True
49-2021,2007,18.89,H_MEDIAN,5570.0,1,True
49-2022,2007,25.989999999999995,H_MEDIAN,189290.0,1,True
49-2091,2007,23.13,H_MEDIAN,16300.0,1,True
49-2092,2007,16.409999999999997,H_MEDIAN,22150.0,1,True
49-2093,2007,21.12,H_MEDIAN,18160.0,1,True
49-2094,2007,22.65,H_MEDIAN,79150.0,1,True
49-2095,2007,28.350000000000005,H_MEDIAN,23320.0,1,True
49-2096,2007,13.530000000000001,H_MEDIAN,19310.0,1,True
49-2097,2007,15.030000000000001,H_MEDIAN,38170.0,1,True
49-2098,2007,17.02,H_MEDIAN,60700.0,1,True
49-3011,2007,23.56,H_MEDIAN,118780.0,1,True
49-3021,2007,17.160000000000004,H_MEDIAN,152790.0,1,True
49-3022,2007,15.129999999999999,H_MEDIAN,18340.0,1,True
49-3023,2007,16.430000000000003,H_MEDIAN,650780.0,1,True
49-3031,2007,18.580000000000002,H_MEDIAN,250370.0,1,True
49-3041,2007,14.750000000000002,H_MEDIAN,29660.0,1,True
49-3042,2007,19.93,H_MEDIAN,124180.0,1,True
49-3043,2007,21.619999999999997,H_MEDIAN,23190.0,1,True
49-3051,2007,16.450000000000003,H_MEDIAN,19610.0,1,True
49-3052,2007,14.569999999999999,H_MEDIAN,16800.0,1,True
49-3053,2007,13.490000000000004,H_MEDIAN,27560.0,1,True
49-3091,2007,10.49,H_MEDIAN,9130.0,1,True
49-3092,2007,15.270000000000001,H_MEDIAN,14030.0,1,True
49-3093,2007,10.52,H_MEDIAN,100510.0,1,True
49-9011,2007,15.329999999999998,H_MEDIAN,18280.0,1,True
49-9012,2007,22.18,H_MEDIAN,43160.0,1,True
49-9021,2007,18.440000000000005,H_MEDIAN,262570.0,1,False
49-9031,2007,16.14,H_MEDIAN,39130.0,1,True
49-9041,2007,20.36,H_MEDIAN,266550.0,1,True
